Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0043632,modification-dependent macromolecule catabolic process,19_GO:0008152 metabolic process,-5,3.3,5.5,30293,551,299,18,6,1.4,2932|4738|5527|5700|5710|5713|5718|6921|6992|7320|9867|23392|57154|79589|80344|83892|128866|143384,GSK3B|NEDD8|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|ELOC|PPP1R11|UBE2B|PJA2|ECPAS|SMURF1|RNF128|DCAF11|KCTD10|CHMP4B|CACUL1,-3
MyList,GO Biological Processes,19,GO:0099504,synaptic vesicle cycle,19_GO:0051179 localization,-4.9,6.4,6.4,30293,143,299,9,3,0.99,528|1175|6623|6857|8927|9342|10947|23025|80331,ATP6V1C1|AP2S1|SNCG|SYT1|BSN|SNAP29|AP3M2|UNC13A|DNAJC5,-3
MyList,GO Biological Processes,19,GO:0007006,mitochondrial membrane organization,19_GO:0009987 cellular process,-4.8,7.2,6.6,30293,113,299,8,2.7,0.93,1386|2932|3320|26519|84303|91137|401505|440574,ATF2|GSK3B|HSP90AA1|TIMM10|CHCHD6|SLC25A46|TOMM5|MICOS10,-2.9
MyList,GO Biological Processes,19,GO:0051310,metaphase chromosome alignment,19_GO:0051179 localization,-4.8,8.6,6.9,30293,82,299,7,2.3,0.87,1063|3619|22919|81620|81929|113130|128866,CENPF|INCENP|MAPRE1|CDT1|SEH1L|CDCA5|CHMP4B,-2.9
MyList,GO Biological Processes,19,GO:0007268,chemical synaptic transmission,19_GO:0050789 regulation of biological process,-4.7,3.7,5.5,30293,414,299,15,5,1.3,1137|1740|2932|3785|3786|4885|6623|6857|6863|8927|9342|23025|51248|63908|80331,CHRNA4|DLG2|GSK3B|KCNQ2|KCNQ3|NPTX2|SNCG|SYT1|TAC1|BSN|SNAP29|UNC13A|PDZD11|NAPB|DNAJC5,-2.8
MyList,GO Biological Processes,19,GO:0098916,anterograde trans-synaptic signaling,19_GO:0050789 regulation of biological process,-4.7,3.7,5.5,30293,414,299,15,5,1.3,1137|1740|2932|3785|3786|4885|6623|6857|6863|8927|9342|23025|51248|63908|80331,CHRNA4|DLG2|GSK3B|KCNQ2|KCNQ3|NPTX2|SNCG|SYT1|TAC1|BSN|SNAP29|UNC13A|PDZD11|NAPB|DNAJC5,-2.8
MyList,GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-4.7,2.9,5.1,30293,691,299,20,6.7,1.4,1501|2596|2932|3251|3984|4131|5127|5361|7846|8543|9334|10479|10787|11075|29967|50861|51560|81565|91137|127933,CTNND2|GAP43|GSK3B|HPRT1|LIMK1|MAP1B|CDK16|PLXNA1|TUBA1A|LMO4|B4GALT5|SLC9A6|NCKAP1|STMN2|LRP12|STMN3|RAB6B|NDEL1|SLC25A46|UHMK1,-2.8
MyList,GO Biological Processes,19,GO:0090150,establishment of protein localization to membrane,19_GO:0051179 localization,-4.7,4.8,5.8,30293,231,299,11,3.7,1.1,819|3320|4905|5824|6734|25782|26519|54557|55737|128866|401505,CAMLG|HSP90AA1|NSF|PEX19|SRPRA|RAB3GAP2|TIMM10|SGTB|VPS35|CHMP4B|TOMM5,-2.8
MyList,GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0008152 metabolic process,-4.7,6.9,6.4,30293,117,299,8,2.7,0.93,1327|4700|4706|4714|4725|6391|7386|388753,COX4I1|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|SDHC|UQCRFS1|COA6,-2.8
MyList,GO Biological Processes,19,GO:0046903,secretion,19_GO:0051179 localization,-4.6,3.3,5.2,30293,529,299,17,5.7,1.3,3786|4830|4905|5127|5293|6623|6857|7163|9342|23025|29887|51248|55585|80331|90332|115827|139596,KCNQ3|NME1|NSF|CDK16|PIK3CD|SNCG|SYT1|TPD52|SNAP29|UNC13A|SNX10|PDZD11|UBE2Q1|DNAJC5|EXOC3L2|RAB3C|UPRT,-2.7
MyList,GO Biological Processes,19,GO:0030705,cytoskeleton-dependent intracellular transport,19_GO:0051179 localization,-4.6,5.2,5.9,30293,193,299,10,3.3,1,1740|1780|4131|7846|10376|10947|51566|57576|81565|81832,DLG2|DYNC1I1|MAP1B|TUBA1A|TUBA1B|AP3M2|ARMCX3|KIF17|NDEL1|NETO1,-2.7
MyList,GO Biological Processes,19,GO:0010257,NADH dehydrogenase complex assembly,19_GO:0009987 cellular process,-4.6,10,7.1,30293,60,299,6,2,0.81,4700|4706|4714|4725|29078|55744,NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NDUFAF4|COA1,-2.7
MyList,GO Biological Processes,19,GO:0032981,mitochondrial respiratory chain complex I assembly,19_GO:0009987 cellular process,-4.6,10,7.1,30293,60,299,6,2,0.81,4700|4706|4714|4725|29078|55744,NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NDUFAF4|COA1,-2.7
MyList,GO Biological Processes,19,GO:0099537,trans-synaptic signaling,19_GO:0050789 regulation of biological process,-4.5,3.5,5.3,30293,431,299,15,5,1.3,1137|1740|2932|3785|3786|4885|6623|6857|6863|8927|9342|23025|51248|63908|80331,CHRNA4|DLG2|GSK3B|KCNQ2|KCNQ3|NPTX2|SNCG|SYT1|TAC1|BSN|SNAP29|UNC13A|PDZD11|NAPB|DNAJC5,-2.7
MyList,GO Biological Processes,19,GO:0019646,aerobic electron transport chain,19_GO:0008152 metabolic process,-4.5,8,6.6,30293,89,299,7,2.3,0.87,1327|4700|4706|4714|4725|6391|7386,COX4I1|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|SDHC|UQCRFS1,-2.7
MyList,GO Biological Processes,19,GO:0030163,protein catabolic process,19_GO:0008152 metabolic process,-4.5,2.9,5,30293,710,299,20,6.7,1.4,2932|3320|4738|5527|5700|5710|5713|5718|6921|6992|7320|9867|10730|23392|57154|79589|80344|83892|128866|143384,GSK3B|HSP90AA1|NEDD8|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|ELOC|PPP1R11|UBE2B|PJA2|YME1L1|ECPAS|SMURF1|RNF128|DCAF11|KCTD10|CHMP4B|CACUL1,-2.6
MyList,GO Biological Processes,19,GO:0016241,regulation of macroautophagy,19_GO:0008152 metabolic process,-4.5,5.7,6,30293,159,299,9,3,0.99,528|826|5599|6009|11152|25782|55187|55737|79142,ATP6V1C1|CAPNS1|MAPK8|RHEB|WDR45|RAB3GAP2|VPS13D|VPS35|PHF23,-2.6
MyList,GO Biological Processes,19,GO:1901137,carbohydrate derivative biosynthetic process,19_GO:0008152 metabolic process,-4.5,3.1,5.1,30293,596,299,18,6,1.4,515|522|1353|2977|3251|4351|4700|4706|4714|4725|4830|5162|6391|7167|9334|9551|10476|139596,ATP5PB|ATP5PF|COX11|GUCY1A2|HPRT1|MPI|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NME1|PDHB|SDHC|TPI1|B4GALT5|ATP5MF|ATP5PD|UPRT,-2.6
MyList,GO Biological Processes,19,GO:0010970,transport along microtubule,19_GO:0051179 localization,-4.4,5.5,5.8,30293,165,299,9,3,0.99,1740|1780|4131|7846|10947|51566|57576|81565|81832,DLG2|DYNC1I1|MAP1B|TUBA1A|AP3M2|ARMCX3|KIF17|NDEL1|NETO1,-2.5
MyList,GO Biological Processes,19,GO:0099111,microtubule-based transport,19_GO:0051179 localization,-4.4,4.9,5.6,30293,206,299,10,3.3,1,1740|1780|4131|7846|10947|25911|51566|57576|81565|81832,DLG2|DYNC1I1|MAP1B|TUBA1A|AP3M2|DPCD|ARMCX3|KIF17|NDEL1|NETO1,-2.5
MyList,GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-4.4,3.8,5.3,30293,344,299,13,4.3,1.2,3619|5824|7320|10059|22919|54332|81565|81620|81929|91137|113130|128866|378708,INCENP|PEX19|UBE2B|DNM1L|MAPRE1|GDAP1|NDEL1|CDT1|SEH1L|SLC25A46|CDCA5|CHMP4B|CENPS,-2.5
MyList,GO Biological Processes,19,GO:0017004,cytochrome complex assembly,19_GO:0009987 cellular process,-4.3,13,7.4,30293,40,299,5,1.7,0.74,7386|55245|55744|91137|388753,UQCRFS1|UQCC1|COA1|SLC25A46|COA6,-2.5
MyList,GO Biological Processes,19,GO:1902905,positive regulation of supramolecular fiber organization,19_GO:0048518 positive regulation of biological process,-4.2,5.2,5.6,30293,175,299,9,3,0.99,88|3984|4131|9270|10787|11075|22919|80115|171024,ACTN2|LIMK1|MAP1B|ITGB1BP1|NCKAP1|STMN2|MAPRE1|BAIAP2L2|SYNPO2,-2.3
MyList,GO Biological Processes,19,GO:0008088,axo-dendritic transport,19_GO:0051179 localization,-4.1,8.4,6.3,30293,72,299,6,2,0.81,1740|10947|51566|57576|81565|81832,DLG2|AP3M2|ARMCX3|KIF17|NDEL1|NETO1,-2.3
MyList,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-4.1,2.9,4.7,30293,585,299,17,5.7,1.3,1063|1386|3619|4659|7846|10376|10383|22919|29086|79858|81565|81620|81929|113130|128866|143384|260334,CENPF|ATF2|INCENP|PPP1R12A|TUBA1A|TUBA1B|TUBB4B|MAPRE1|BABAM1|NEK11|NDEL1|CDT1|SEH1L|CDCA5|CHMP4B|CACUL1|TUBB8B,-2.2
MyList,GO Biological Processes,19,GO:0140352,export from cell,19_GO:0051179 localization,-4.1,3.2,4.8,30293,474,299,15,5,1.3,3786|4905|5002|5127|5293|6623|6857|9342|10059|23025|51248|55585|80331|90332|115827,KCNQ3|NSF|SLC22A18|CDK16|PIK3CD|SNCG|SYT1|SNAP29|DNM1L|UNC13A|PDZD11|UBE2Q1|DNAJC5|EXOC3L2|RAB3C,-2.2
MyList,GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-4.1,3.2,4.8,30293,476,299,15,5,1.3,34|445|1386|2730|3171|4131|5599|6009|6721|7532|8428|11152|27347|54332|81929,ACADM|ASS1|ATF2|GCLM|FOXA3|MAP1B|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|STK39|GDAP1|SEH1L,-2.2
MyList,GO Biological Processes,19,GO:0051495,positive regulation of cytoskeleton organization,19_GO:0048518 positive regulation of biological process,-4,5,5.4,30293,184,299,9,3,0.99,88|3984|4131|9270|10787|11075|22919|80115|171024,ACTN2|LIMK1|MAP1B|ITGB1BP1|NCKAP1|STMN2|MAPRE1|BAIAP2L2|SYNPO2,-2.2
MyList,GO Biological Processes,19,GO:1902600,proton transmembrane transport,19_GO:0051179 localization,-4,5.6,5.5,30293,145,299,8,2.7,0.93,515|522|528|1327|7386|9551|10476|10479,ATP5PB|ATP5PF|ATP6V1C1|COX4I1|UQCRFS1|ATP5MF|ATP5PD|SLC9A6,-2.2
MyList,GO Biological Processes,19,GO:0031647,regulation of protein stability,19_GO:0065007 biological regulation,-4,3.7,5,30293,325,299,12,4,1.1,819|2776|3320|4591|5245|5824|6789|7320|9334|10471|55737|79589,CAMLG|GNAQ|HSP90AA1|TRIM37|PHB1|PEX19|STK4|UBE2B|B4GALT5|PFDN6|VPS35|RNF128,-2.1
MyList,GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-4,4.4,5.2,30293,230,299,10,3.3,1,1386|3171|5599|6009|6721|7532|8428|11152|54332|81929,ATF2|FOXA3|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|GDAP1|SEH1L,-2.1
MyList,GO Biological Processes,19,GO:0051604,protein maturation,19_GO:0008152 metabolic process,-3.9,3.1,4.7,30293,489,299,15,5,1.3,1718|3320|4706|5203|5664|5824|9512|10471|10730|55847|80331|131118|131474|284106|653505,DHCR24|HSP90AA1|NDUFAB1|PFDN4|PSEN2|PEX19|PMPCB|PFDN6|YME1L1|CISD1|DNAJC5|DNAJC19|CHCHD4|CISD3|PPIAL4A,-2.1
MyList,GO Biological Processes,19,GO:0006887,exocytosis,19_GO:0051179 localization,-3.9,4.3,5.1,30293,236,299,10,3.3,1,3786|4905|5127|5293|6857|9342|23025|80331|90332|115827,KCNQ3|NSF|CDK16|PIK3CD|SYT1|SNAP29|UNC13A|DNAJC5|EXOC3L2|RAB3C,-2.1
MyList,GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-3.8,3.4,4.7,30293,390,299,13,4.3,1.2,88|830|2764|3984|4131|5203|9270|10471|10787|11075|22919|80115|171024,ACTN2|CAPZA2|GMFB|LIMK1|MAP1B|PFDN4|ITGB1BP1|PFDN6|NCKAP1|STMN2|MAPRE1|BAIAP2L2|SYNPO2,-2
MyList,GO Biological Processes,19,GO:0140056,organelle localization by membrane tethering,19_GO:0051179 localization,-3.8,7.5,5.9,30293,81,299,6,2,0.81,5664|6857|9217|9342|23025|115827,PSEN2|SYT1|VAPB|SNAP29|UNC13A|RAB3C,-2
MyList,GO Biological Processes,19,GO:0072384,organelle transport along microtubule,19_GO:0051179 localization,-3.8,7.4,5.8,30293,82,299,6,2,0.81,1780|4131|7846|10947|51566|81565,DYNC1I1|MAP1B|TUBA1A|AP3M2|ARMCX3|NDEL1,-2
MyList,GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-3.8,3,4.5,30293,505,299,15,5,1.3,34|445|1386|2730|3171|4131|5599|6009|6721|7532|8428|11152|27347|54332|81929,ACADM|ASS1|ATF2|GCLM|FOXA3|MAP1B|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|STK39|GDAP1|SEH1L,-2
MyList,GO Biological Processes,19,GO:0007080,mitotic metaphase chromosome alignment,19_GO:0051179 localization,-3.7,9.4,6.2,30293,54,299,5,1.7,0.74,22919|81620|81929|113130|128866,MAPRE1|CDT1|SEH1L|CDCA5|CHMP4B,-1.9
MyList,GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-3.6,2.9,4.4,30293,522,299,15,5,1.3,88|830|2764|2932|3984|4131|4591|9270|10787|11075|22919|50861|80115|128866|171024,ACTN2|CAPZA2|GMFB|GSK3B|LIMK1|MAP1B|TRIM37|ITGB1BP1|NCKAP1|STMN2|MAPRE1|STMN3|BAIAP2L2|CHMP4B|SYNPO2,-1.8
MyList,GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3.6,2.9,4.4,30293,522,299,15,5,1.3,433|1175|3786|3984|4830|6623|6836|6857|10059|10947|29887|29967|30011|56990|94134,ASGR2|AP2S1|KCNQ3|LIMK1|NME1|SNCG|SURF4|SYT1|DNM1L|AP3M2|SNX10|LRP12|SH3KBP1|CDC42SE2|ARHGAP12,-1.8
MyList,GO Biological Processes,19,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-3.6,3.4,4.6,30293,357,299,12,4,1.1,2932|5527|5700|5710|5713|5718|7320|9867|23392|57154|80344|83892,GSK3B|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|UBE2B|PJA2|ECPAS|SMURF1|DCAF11|KCTD10,-1.8
MyList,GO Biological Processes,19,GO:0032940,secretion by cell,19_GO:0051179 localization,-3.6,3.2,4.5,30293,412,299,13,4.3,1.2,3786|4905|5127|5293|6623|6857|9342|23025|51248|55585|80331|90332|115827,KCNQ3|NSF|CDK16|PIK3CD|SNCG|SYT1|SNAP29|UNC13A|PDZD11|UBE2Q1|DNAJC5|EXOC3L2|RAB3C,-1.8
MyList,GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-3.6,4.3,4.8,30293,212,299,9,3,0.99,34|1386|3171|5599|6721|7532|8428|11152|81929,ACADM|ATF2|FOXA3|MAPK8|SREBF2|YWHAG|STK24|WDR45|SEH1L,-1.8
MyList,GO Biological Processes,19,GO:1902075,cellular response to salt,19_GO:0050896 response to stimulus,-3.6,4.3,4.8,30293,212,299,9,3,0.99,1137|1740|2730|2776|3786|6857|7846|27347|79085,CHRNA4|DLG2|GCLM|GNAQ|KCNQ3|SYT1|TUBA1A|STK39|SLC25A23,-1.8
MyList,GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-3.5,3.9,4.7,30293,260,299,10,3.3,1,1386|3171|5599|6009|6721|7532|8428|11152|54332|81929,ATF2|FOXA3|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|GDAP1|SEH1L,-1.8
MyList,GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-3.5,3.3,4.5,30293,363,299,12,4,1.1,1137|1386|2730|2878|2936|4700|5599|7001|8428|55074|131474|154807,CHRNA4|ATF2|GCLM|GPX3|GSR|NDUFA6|MAPK8|PRDX2|STK24|OXR1|CHCHD4|VKORC1L1,-1.8
MyList,GO Biological Processes,19,GO:0022406,membrane docking,19_GO:0009987 cellular process,-3.5,6.7,5.4,30293,91,299,6,2,0.81,5664|6857|9217|9342|23025|115827,PSEN2|SYT1|VAPB|SNAP29|UNC13A|RAB3C,-1.8
MyList,GO Biological Processes,19,GO:0031109,microtubule polymerization or depolymerization,19_GO:0009987 cellular process,-3.5,8.4,5.8,30293,60,299,5,1.7,0.74,7846|11075|22919|50861|81565,TUBA1A|STMN2|MAPRE1|STMN3|NDEL1,-1.7
MyList,GO Biological Processes,19,GO:0097284,hepatocyte apoptotic process,19_GO:0009987 cellular process,-3.5,22,7.7,30293,14,299,3,1,0.58,103|1386|6789,ADAR|ATF2|STK4,-1.7
MyList,GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-3.5,4.7,4.9,30293,172,299,8,2.7,0.93,1386|3171|5599|6721|7532|8428|11152|81929,ATF2|FOXA3|MAPK8|SREBF2|YWHAG|STK24|WDR45|SEH1L,-1.7
MyList,GO Biological Processes,19,GO:0050821,protein stabilization,19_GO:0065007 biological regulation,-3.5,4.2,4.7,30293,217,299,9,3,0.99,819|2776|3320|4591|5245|5824|6789|7320|10471,CAMLG|GNAQ|HSP90AA1|TRIM37|PHB1|PEX19|STK4|UBE2B|PFDN6,-1.7
MyList,GO Biological Processes,19,GO:0016311,dephosphorylation,19_GO:0008152 metabolic process,-3.5,4.2,4.7,30293,217,299,9,3,0.99,1845|1848|4659|4952|5475|5527|5529|5535|7803,DUSP3|DUSP6|PPP1R12A|OCRL|PPEF1|PPP2R5C|PPP2R5E|PPP3R2|PTP4A1,-1.7
MyList,GO Biological Processes,19,GO:0032386,regulation of intracellular transport,19_GO:0051179 localization,-3.5,3.8,4.6,30293,265,299,10,3.3,1,88|2932|3320|4131|4659|7905|55737|81565|127933|131474,ACTN2|GSK3B|HSP90AA1|MAP1B|PPP1R12A|REEP5|VPS35|NDEL1|UHMK1|CHCHD4,-1.7
MyList,GO Biological Processes,19,GO:0098930,axonal transport,19_GO:0051179 localization,-3.5,8.3,5.7,30293,61,299,5,1.7,0.74,1740|10947|51566|81565|81832,DLG2|AP3M2|ARMCX3|NDEL1|NETO1,-1.7
MyList,GO Biological Processes,19,GO:0042407,cristae formation,19_GO:0009987 cellular process,-3.4,20,7.5,30293,15,299,3,1,0.58,84303|91137|440574,CHCHD6|SLC25A46|MICOS10,-1.7
MyList,GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-3.4,2.8,4.2,30293,548,299,15,5,1.3,3619|4131|4659|7320|7846|10376|10383|11075|22919|50861|51143|54462|81565|84056|260334,INCENP|MAP1B|PPP1R12A|UBE2B|TUBA1A|TUBA1B|TUBB4B|STMN2|MAPRE1|STMN3|DYNC1LI1|CCSER2|NDEL1|KATNAL1|TUBB8B,-1.6
MyList,GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-3.4,2.9,4.2,30293,490,299,14,4.7,1.2,1386|2764|2932|3984|5127|5165|5293|5599|6789|8428|27347|57172|79858|127933,ATF2|GMFB|GSK3B|LIMK1|CDK16|PDK3|PIK3CD|MAPK8|STK4|STK24|STK39|CAMK1G|NEK11|UHMK1,-1.6
MyList,GO Biological Processes,19,GO:0048524,positive regulation of viral process,19_GO:0016032 viral process,-3.4,7.9,5.5,30293,64,299,5,1.7,0.74,103|3838|3956|9217|29883,ADAR|KPNA2|LGALS1|VAPB|CNOT7,-1.6
MyList,GO Biological Processes,19,GO:0006470,protein dephosphorylation,19_GO:0008152 metabolic process,-3.3,5.1,4.9,30293,138,299,7,2.3,0.87,1845|1848|4659|5475|5527|5529|5535,DUSP3|DUSP6|PPP1R12A|PPEF1|PPP2R5C|PPP2R5E|PPP3R2,-1.6
MyList,GO Biological Processes,19,GO:1901873,regulation of post-translational protein modification,19_GO:0008152 metabolic process,-3.3,3.7,4.4,30293,277,299,10,3.3,1,819|2932|3320|3984|7320|23142|79142|83593|150678|378708,CAMLG|GSK3B|HSP90AA1|LIMK1|UBE2B|DCUN1D4|PHF23|RASSF5|COPS9|CENPS,-1.6
MyList,GO Biological Processes,19,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,19_GO:0051179 localization,-3.3,19,7.2,30293,16,299,3,1,0.58,22919|81620|81929,MAPRE1|CDT1|SEH1L,-1.6
MyList,GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,19_GO:0008152 metabolic process,-3.3,3.1,4.2,30293,386,299,12,4,1.1,2932|5527|5700|5710|5713|5718|7320|9867|23392|57154|80344|83892,GSK3B|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|UBE2B|PJA2|ECPAS|SMURF1|DCAF11|KCTD10,-1.6
MyList,GO Biological Processes,19,GO:0001764,neuron migration,19_GO:0032502 developmental process,-3.3,5,4.8,30293,142,299,7,2.3,0.87,3320|4131|5361|7846|29967|57630|81565,HSP90AA1|MAP1B|PLXNA1|TUBA1A|LRP12|SH3RF1|NDEL1,-1.5
MyList,GO Biological Processes,19,GO:0140053,mitochondrial gene expression,19_GO:0008152 metabolic process,-3.3,5,4.8,30293,142,299,7,2.3,0.87,3035|6182|51253|54460|55168|60528|64960,HARS1|MRPL12|MRPL37|MRPS21|MRPS18A|ELAC2|MRPS15,-1.5
MyList,GO Biological Processes,19,GO:0000266,mitochondrial fission,19_GO:0009987 cellular process,-3.2,18,7,30293,17,299,3,1,0.58,10059|54332|91137,DNM1L|GDAP1|SLC25A46,-1.5
MyList,GO Biological Processes,19,GO:0032984,protein-containing complex disassembly,19_GO:0009987 cellular process,-3.2,4.9,4.7,30293,146,299,7,2.3,0.87,2932|4905|9342|11075|50861|63908|128866,GSK3B|NSF|SNAP29|STMN2|STMN3|NAPB|CHMP4B,-1.5
MyList,GO Biological Processes,19,GO:0007007,inner mitochondrial membrane organization,19_GO:0009987 cellular process,-3.2,10,5.8,30293,40,299,4,1.3,0.66,26519|84303|91137|440574,TIMM10|CHCHD6|SLC25A46|MICOS10,-1.5
MyList,GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-3.2,7.2,5.2,30293,70,299,5,1.7,0.74,2821|3939|5162|7167|81889,GPI|LDHA|PDHB|TPI1|FAHD1,-1.5
MyList,GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,19_GO:0008152 metabolic process,-3.2,3.8,4.3,30293,241,299,9,3,0.99,819|2932|3320|3984|23142|79142|83593|150678|378708,CAMLG|GSK3B|HSP90AA1|LIMK1|DCUN1D4|PHF23|RASSF5|COPS9|CENPS,-1.4
MyList,GO Biological Processes,19,GO:0032543,mitochondrial translation,19_GO:0008152 metabolic process,-3.1,5.6,4.8,30293,109,299,6,2,0.81,3035|6182|51253|54460|55168|64960,HARS1|MRPL12|MRPL37|MRPS21|MRPS18A|MRPS15,-1.4
MyList,GO Biological Processes,19,GO:0010035,response to inorganic substance,19_GO:0050896 response to stimulus,-3.1,2.7,3.9,30293,525,299,14,4.7,1.2,445|1740|2821|3786|4131|5176|5599|6857|7001|7390|7846|8428|27347|79085,ASS1|DLG2|GPI|KCNQ3|MAP1B|SERPINF1|MAPK8|SYT1|PRDX2|UROS|TUBA1A|STK24|STK39|SLC25A23,-1.4
MyList,GO Biological Processes,19,GO:1990778,protein localization to cell periphery,19_GO:0051179 localization,-3.1,3.7,4.3,30293,246,299,9,3,0.99,88|4905|9270|9312|51248|55737|57154|81832|115827,ACTN2|NSF|ITGB1BP1|KCNB2|PDZD11|VPS35|SMURF1|NETO1|RAB3C,-1.4
MyList,GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-3.1,2.3,3.8,30293,780,299,18,6,1.4,88|445|1109|1718|2730|2821|2932|3320|4131|5176|5245|7532|9734|27347|57630|81565|94056|139596,ACTN2|ASS1|AKR1C4|DHCR24|GCLM|GPI|GSK3B|HSP90AA1|MAP1B|SERPINF1|PHB1|YWHAG|HDAC9|STK39|SH3RF1|NDEL1|SYAP1|UPRT,-1.4
MyList,GO Biological Processes,19,GO:0006812,monoatomic cation transport,19_GO:0051179 localization,-3.1,2.3,3.8,30293,781,299,18,6,1.4,515|522|528|1137|1327|3785|3786|4905|7386|9312|9512|9551|10059|10476|10479|27347|29099|79085,ATP5PB|ATP5PF|ATP6V1C1|CHRNA4|COX4I1|KCNQ2|KCNQ3|NSF|UQCRFS1|KCNB2|PMPCB|ATP5MF|DNM1L|ATP5PD|SLC9A6|STK39|COMMD9|SLC25A23,-1.4
MyList,GO Biological Processes,19,GO:0031329,regulation of cellular catabolic process,19_GO:0008152 metabolic process,-3.1,2.3,3.8,30293,783,299,18,6,1.4,528|826|2932|5127|5599|6009|6721|10059|11152|25782|29883|51594|55187|55737|55847|79142|81892|128866,ATP6V1C1|CAPNS1|GSK3B|CDK16|MAPK8|RHEB|SREBF2|DNM1L|WDR45|RAB3GAP2|CNOT7|NBAS|VPS13D|VPS35|CISD1|PHF23|SLIRP|CHMP4B,-1.4
MyList,GO Biological Processes,19,GO:0071248,cellular response to metal ion,19_GO:0050896 response to stimulus,-3.1,4.1,4.3,30293,200,299,8,2.7,0.93,1740|3786|5176|5599|6857|7846|27347|79085,DLG2|KCNQ3|SERPINF1|MAPK8|SYT1|TUBA1A|STK39|SLC25A23,-1.4
MyList,GO Biological Processes,19,GO:0097120,receptor localization to synapse,19_GO:0051179 localization,-3,9.2,5.4,30293,44,299,4,1.3,0.66,1740|55737|57576|81832,DLG2|VPS35|KIF17|NETO1,-1.3
MyList,GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-3,3.1,4,30293,360,299,11,3.7,1.1,2932|3320|3984|4131|5176|5361|8428|10787|11075|57154|81565,GSK3B|HSP90AA1|LIMK1|MAP1B|SERPINF1|PLXNA1|STK24|NCKAP1|STMN2|SMURF1|NDEL1,-1.3
MyList,GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-3,3.1,4,30293,360,299,11,3.7,1.1,445|1740|2821|3786|5176|5599|6857|7390|7846|27347|79085,ASS1|DLG2|GPI|KCNQ3|SERPINF1|MAPK8|SYT1|UROS|TUBA1A|STK39|SLC25A23,-1.3
MyList,GO Biological Processes,19,GO:0043254,regulation of protein-containing complex assembly,19_GO:0050789 regulation of biological process,-3,2.9,3.9,30293,417,299,12,4,1.1,830|2932|3320|4131|5599|8543|10787|11075|22919|55737|63908|80115,CAPZA2|GSK3B|HSP90AA1|MAP1B|MAPK8|LMO4|NCKAP1|STMN2|MAPRE1|VPS35|NAPB|BAIAP2L2,-1.3
