Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-10,2.6,7.8,30293,691,953,57,6,0.77,71|288|348|655|780|1009|1272|1501|1948|2596|2670|2824|3730|4067|4134|4983|5080|5361|5588|5727|5764|5792|5803|5872|6091|6277|7101|7314|7345|7436|7474|7477|7873|7940|8829|10100|10160|10381|11021|23043|23114|26227|28988|55364|55701|56896|57216|64221|66000|81551|81628|84062|127933|221074|282991|284217|388585,ACTG1|ANK3|APOE|BMP7|DDR1|CDH11|CNTN1|CTNND2|EFNB2|GAP43|GFAP|GPM6B|ANOS1|LYN|MAP4|OPHN1|PAX6|PLXNA1|PRKCQ|PTCH1|PTN|PTPRF|PTPRZ1|RAB13|ROBO1|S100A6|NR2E1|UBB|UCHL1|VLDLR|WNT5A|WNT7B|MANF|LST1|NRP1|TSPAN2|FARP1|TUBB3|RAB35|TNIK|NFASC|PHGDH|DBNL|IMPACT|ARHGEF40|DPYSL5|VANGL2|ROBO3|TMEM108|STMN4|TSC22D4|DTNBP1|UHMK1|SLC39A12|BLOC1S2|LAMA1|HES5,-7.5
MyList,GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-10,2.8,7.8,30293,567,953,50,5.2,0.72,136|240|348|613|952|1137|1595|2550|2697|2746|2771|3689|3741|3822|4067|4129|4988|5021|5028|5872|5874|5950|6422|6623|6664|6720|6810|6814|7099|8111|8447|8673|8736|8792|8938|9501|10972|27236|27345|29091|51083|51092|51760|55636|64215|79651|79971|84062|94121|115827,ADORA2B|ALOX5|APOE|BCR|CD38|CHRNA4|CYP51A1|GABBR1|GJA1|GLUD1|GNAI2|ITGB2|KCNA5|KLRC2|LYN|MAOB|OPRM1|OXTR|P2RY1|RAB13|RAB27B|RBP4|SFRP1|SNCG|SOX11|SREBF1|STX4|STXBP3|TLR4|GPR68|DOC2B|VAMP8|MYOM1|TNFRSF11A|BAIAP3|RPH3AL|TMED10|ARFIP1|KCNMB4|STXBP6|GAL|SIDT2|SYT17|CHD7|DNAJC1|RHBDF2|WLS|DTNBP1|SYTL4|RAB3C,-7.3
MyList,GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-10,2.6,7.7,30293,682,953,56,5.9,0.76,71|187|348|655|677|780|1512|1901|1948|2247|2535|2697|2752|3162|3949|4087|5154|5156|5396|5727|6091|6299|6422|6444|6464|6662|6664|7045|7101|7248|7474|7477|7852|8321|8829|8862|9289|10413|23251|25976|30008|51129|54361|55083|55366|55636|56005|57216|57381|58504|147372|161742|221074|221395|284217|388585,ACTG1|APLNR|APOE|BMP7|ZFP36L1|DDR1|CTSH|S1PR1|EFNB2|FGF2|FZD2|GJA1|GLUL|HMOX1|LDLR|SMAD2|PDGFA|PDGFRA|PRRX1|PTCH1|ROBO1|SALL1|SFRP1|SGCD|SHC1|SOX9|SOX11|TGFBI|NR2E1|TSC1|WNT5A|WNT7B|CXCR4|FZD1|NRP1|APLN|ADGRG1|YAP1|MINAR1|TIPARP|EFEMP2|ANGPTL4|WNT4|KIF26B|LGR4|CHD7|MYDGF|VANGL2|RHOJ|ARHGAP22|CCBE1|SPRED1|SLC39A12|ADGRF5|LAMA1|HES5,-7.3
MyList,GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-9.9,2.6,7.6,30293,708,953,57,6,0.77,154|199|348|408|493|613|975|1174|1176|1184|2670|3689|3768|3784|3949|4067|4542|4646|4983|5580|5874|6441|6518|6623|7099|7409|7430|7436|7525|8909|8912|9051|9938|11006|11031|11276|23184|23209|23657|25800|25938|27131|28965|28988|29887|30011|51454|56990|57381|57403|66000|85439|112574|196051|201266|221074|285195,ADRB2|AIF1|APOE|ARRB1|ATP2B4|BCR|CD81|AP1S1|AP3S1|CLCN5|GFAP|ITGB2|KCNJ12|KCNQ1|LDLR|LYN|MYO1F|MYO6|OPHN1|PRKCD|RAB27B|SFTPD|SLC2A5|SNCG|TLR4|VAV1|EZR|VLDLR|YES1|ENDOU|CACNA1H|PSTPIP1|ARHGAP25|LILRB4|RAB31|SYNRG|MESD|MLC1|SLC7A11|SLC39A6|HEATR5A|SNX5|SLC27A6|DBNL|SNX10|SH3KBP1|GULP1|CDC42SE2|RHOJ|RAB22A|TMEM108|STON2|SNX18|PLPP4|SLC39A11|SLC39A12|SLC9A9,-7.1
MyList,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,19_GO:0009987 cellular process,-9.8,2.8,7.7,30293,542,953,48,5,0.71,70|71|199|358|408|613|1266|1809|1901|2059|2195|3936|4082|4542|4604|4646|4983|5154|5156|5358|5872|5987|6464|7114|7184|7430|8736|9051|9168|9938|10160|11170|11188|22808|23043|23189|27295|28988|29085|30011|54857|57381|81624|84062|85477|89846|116154|121512,ACTC1|ACTG1|AIF1|AQP1|ARRB1|BCR|CNN3|DPYSL3|S1PR1|EPS8|FAT1|LCP1|MARCKS|MYO1F|MYBPC1|MYO6|OPHN1|PDGFA|PDGFRA|PLS3|RAB13|TRIM27|SHC1|TMSB4X|HSP90B1|EZR|MYOM1|PSTPIP1|TMSB10|ARHGAP25|FARP1|FAM107A|NISCH|MRAS|TNIK|KANK1|PDLIM3|DBNL|PHPT1|SH3KBP1|GDPD2|RHOJ|DIAPH3|DTNBP1|SCIN|FGD3|PHACTR3|FGD4,-7
MyList,GO Biological Processes,19,GO:1901617,organic hydroxy compound biosynthetic process,19_GO:0008152 metabolic process,-9.7,4.6,8.6,30293,172,953,25,2.6,0.52,1109|1595|1717|1718|3028|3067|3157|3422|3638|4047|4598|5092|6307|6309|6720|7108|8309|8644|8912|9023|10449|50814|51478|51706|171546,AKR1C4|CYP51A1|DHCR7|DHCR24|HSD17B10|HDC|HMGCS1|IDI1|INSIG1|LSS|MVK|PCBD1|MSMO1|SC5D|SREBF1|TM7SF2|ACOX2|AKR1C3|CACNA1H|CH25H|ACAA2|NSDHL|HSD17B7|CYB5R1|SPTSSA,-6.9
MyList,GO Biological Processes,19,GO:0006520,amino acid metabolic process,19_GO:0008152 metabolic process,-9.7,3.6,8.1,30293,290,953,33,3.5,0.59,445|594|670|1757|2109|2184|2639|2746|2747|2752|2937|3028|3067|3155|3176|3712|4329|5033|5092|5831|10247|10667|23395|23576|23743|26227|26275|51582|55256|63826|65263|84706|137872,ASS1|BCKDHB|BPHL|SARDH|ETFB|FAH|GCDH|GLUD1|GLUD2|GLUL|GSS|HSD17B10|HDC|HMGCL|HNMT|IVD|ALDH6A1|P4HA1|PCBD1|PYCR1|RIDA|FARS2|LARS2|DDAH1|BHMT2|PHGDH|HIBCH|AZIN1|ADI1|SRR|PYCR3|GPT2|ADHFE1,-6.9
MyList,GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-9.3,4.8,8.5,30293,152,953,23,2.4,0.5,136|199|613|712|1191|1524|2214|3689|4067|4495|5293|5580|6284|6814|7098|7099|7462|10758|55509|84868|90865|221395|284021,ADORA2B|AIF1|BCR|C1QA|CLU|CX3CR1|FCGR3A|ITGB2|LYN|MT1G|PIK3CD|PRKCD|S100A13|STXBP3|TLR3|TLR4|LAT2|TRAF3IP2|BATF3|HAVCR2|IL33|ADGRF5|MILR1,-6.6
MyList,GO Biological Processes,19,GO:0046165,alcohol biosynthetic process,19_GO:0008152 metabolic process,-9.2,6.2,9,30293,93,953,18,1.9,0.44,1595|1717|1718|3157|3422|3638|4047|4598|5092|6307|6309|6720|7108|8912|10449|50814|51478|171546,CYP51A1|DHCR7|DHCR24|HMGCS1|IDI1|INSIG1|LSS|MVK|PCBD1|MSMO1|SC5D|SREBF1|TM7SF2|CACNA1H|ACAA2|NSDHL|HSD17B7|SPTSSA,-6.5
MyList,GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-9.1,2.4,7.1,30293,785,953,59,6.2,0.78,199|240|348|590|655|780|1032|1050|1718|1871|1948|2173|2247|2495|2550|2768|2950|3162|4067|4087|4988|5080|5245|5727|5764|5920|5950|6091|6422|6441|6657|6662|6664|6678|6751|7101|7248|7474|7940|8862|8935|9104|9289|9500|10549|11006|11180|23251|23576|26232|26471|27152|30008|51083|55612|84868|85477|90865|654346,AIF1|ALOX5|APOE|BCHE|BMP7|DDR1|CDKN2D|CEBPA|DHCR24|E2F3|EFNB2|FABP7|FGF2|FTH1|GABBR1|GNA12|GSTP1|HMOX1|LYN|SMAD2|OPRM1|PAX6|PHB1|PTCH1|PTN|PLAAT4|RBP4|ROBO1|SFRP1|SFTPD|SOX2|SOX9|SOX11|SPARC|SSTR1|NR2E1|TSC1|WNT5A|LST1|APLN|SKAP2|RGN|ADGRG1|MAGED1|PRDX4|LILRB4|WDR6|MINAR1|DDAH1|FBXO2|NUPR1|INTU|EFEMP2|GAL|FERMT1|HAVCR2|SCIN|IL33|LGALS9C,-6.4
MyList,GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-9,3.6,7.8,30293,274,953,31,3.3,0.57,240|445|834|1109|2628|2746|2747|2752|2950|3028|3992|3995|5092|5831|5947|8309|8644|9104|9200|9415|10170|23205|23743|26227|55256|63826|65263|79966|84532|92126|113189,ALOX5|ASS1|CASP1|AKR1C4|GATM|GLUD1|GLUD2|GLUL|GSTP1|HSD17B10|FADS1|FADS3|PCBD1|PYCR1|RBP1|ACOX2|AKR1C3|RGN|HACD1|FADS2|DHRS9|ACSBG1|BHMT2|PHGDH|ADI1|SRR|PYCR3|SCD5|ACSS1|DSEL|CHST14,-6.4
MyList,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0008152 metabolic process,-9,3.3,7.6,30293,323,953,34,3.6,0.6,30|33|240|718|1109|1573|1622|1645|1891|2052|2109|2110|2639|2950|3028|3712|3992|3995|6307|8309|8644|9200|9415|10449|10455|23205|28965|51084|55862|56898|79966|80221|80339|84532,ACAA1|ACADL|ALOX5|C3|AKR1C4|CYP2J2|DBI|AKR1C1|ECH1|EPHX1|ETFB|ETFDH|GCDH|GSTP1|HSD17B10|IVD|FADS1|FADS3|MSMO1|ACOX2|AKR1C3|HACD1|FADS2|ACAA2|ECI2|ACSBG1|SLC27A6|CRYL1|ECHDC1|BDH2|SCD5|ACSF2|PNPLA3|ACSS1,-6.4
MyList,GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0008152 metabolic process,-8.9,3.6,7.7,30293,277,953,31,3.3,0.57,240|445|834|1109|2628|2746|2747|2752|2950|3028|3992|3995|5092|5831|5947|8309|8644|9104|9200|9415|10170|23205|23743|26227|55256|63826|65263|79966|84532|92126|113189,ALOX5|ASS1|CASP1|AKR1C4|GATM|GLUD1|GLUD2|GLUL|GSTP1|HSD17B10|FADS1|FADS3|PCBD1|PYCR1|RBP1|ACOX2|AKR1C3|RGN|HACD1|FADS2|DHRS9|ACSBG1|BHMT2|PHGDH|ADI1|SRR|PYCR3|SCD5|ACSS1|DSEL|CHST14,-6.3
