_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-12.846676622629262,GO:0016126,M1,1,0,GO Biological Processes,19,sterol biosynthetic process,19_GO:0008152 metabolic process,-12.846676622629262,10.266766347687401,12.163927236656349,30293,44,1140,17,1.4912280701754386,0.3589690963831384,1595|1717|1718|3157|3422|3638|4047|4598|6307|6309|6720|7108|9023|10449|50814|51478|51706,CYP51A1|DHCR7|DHCR24|HMGCS1|IDI1|INSIG1|LSS|MVK|MSMO1|SC5D|SREBF1|TM7SF2|CH25H|ACAA2|NSDHL|HSD17B7|CYB5R1,-8.795462495662779,0,1,1,1,-12.846676622629262,10.772759601706971,
1,-11.999036652420962,GO:0006066,M1,1,0,GO Biological Processes,19,alcohol metabolic process,19_GO:0008152 metabolic process,-11.999036652420962,3.5050021526208157,8.992284586840405,30293,326,1140,43,3.7719298245614037,0.5642612993176593,217|348|1050|1109|1595|1645|1717|1718|1910|3157|3418|3422|3638|3949|4047|4598|5092|5950|6307|6309|6609|6720|7108|7436|8574|8613|8630|8644|8912|9023|10170|10449|10577|10901|22845|27233|50814|51478|51573|57171|84532|170685|171546,ALDH2|APOE|CEBPA|AKR1C4|CYP51A1|AKR1C1|DHCR7|DHCR24|EDNRB|HMGCS1|IDH2|IDI1|INSIG1|LDLR|LSS|MVK|PCBD1|RBP4|MSMO1|SC5D|SMPD1|SREBF1|TM7SF2|VLDLR|AKR7A2|PLPP3|HSD17B6|AKR1C3|CACNA1H|CH25H|DHRS9|ACAA2|NPC2|DHRS4|DOLK|SULT1C4|NSDHL|HSD17B7|GDE1|DOLPP1|ACSS1|NUDT10|SPTSSA,-8.394254726360177,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-11.969673517574538,GO:1901615,M1,1,0,GO Biological Processes,19,organic hydroxy compound metabolic process,19_GO:0008152 metabolic process,-11.969673517574538,2.9770364708451624,8.652163171045217,30293,482,1140,54,4.7368421052631575,0.6291504557429093,30|217|348|1050|1109|1595|1645|1717|1718|1910|2184|3028|3067|3157|3418|3422|3638|3949|4047|4129|4598|5092|5950|6307|6309|6567|6609|6720|7108|7274|7436|8309|8574|8613|8630|8644|8912|9023|10170|10449|10577|10901|22845|27233|50814|51478|51573|51706|57171|84532|84650|170685|171546|197257,ACAA1|ALDH2|APOE|CEBPA|AKR1C4|CYP51A1|AKR1C1|DHCR7|DHCR24|EDNRB|FAH|HSD17B10|HDC|HMGCS1|IDH2|IDI1|INSIG1|LDLR|LSS|MAOB|MVK|PCBD1|RBP4|MSMO1|SC5D|SLC16A2|SMPD1|SREBF1|TM7SF2|TTPA|VLDLR|ACOX2|AKR7A2|PLPP3|HSD17B6|AKR1C3|CACNA1H|CH25H|DHRS9|ACAA2|NPC2|DHRS4|DOLK|SULT1C4|NSDHL|HSD17B7|GDE1|CYB5R1|DOLPP1|ACSS1|EBPL|NUDT10|SPTSSA|LDHD,-8.394254726360177,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-11.772093292887556,GO:0006695,M1,1,0,GO Biological Processes,19,cholesterol biosynthetic process,19_GO:0008152 metabolic process,-11.772093292887556,10.772759601706971,11.762160343903366,30293,37,1140,15,1.3157894736842106,0.3374928789753796,1595|1717|1718|3157|3422|3638|4047|4598|6307|6309|6720|7108|10449|50814|51478,CYP51A1|DHCR7|DHCR24|HMGCS1|IDI1|INSIG1|LSS|MVK|MSMO1|SC5D|SREBF1|TM7SF2|ACAA2|NSDHL|HSD17B7,-8.372765760728877,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-11.772093292887556,GO:1902653,M1,1,0,GO Biological Processes,19,secondary alcohol biosynthetic process,19_GO:0008152 metabolic process,-11.772093292887556,10.772759601706971,11.762160343903366,30293,37,1140,15,1.3157894736842106,0.3374928789753796,1595|1717|1718|3157|3422|3638|4047|4598|6307|6309|6720|7108|10449|50814|51478,CYP51A1|DHCR7|DHCR24|HMGCS1|IDI1|INSIG1|LSS|MVK|MSMO1|SC5D|SREBF1|TM7SF2|ACAA2|NSDHL|HSD17B7,-8.372765760728877,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-11.507761111634943,GO:0008202,M1,1,0,GO Biological Processes,19,steroid metabolic process,19_GO:0008152 metabolic process,-11.507761111634943,3.8108289133686926,8.966133903623739,30293,258,1140,37,3.245614035087719,0.524845334815129,30|348|1050|1109|1595|1645|1717|1718|1910|3028|3157|3422|3638|3949|4047|4598|5156|6307|6309|6609|6720|7108|7436|8309|8630|8644|8912|9023|10170|10449|10577|10901|25976|50814|51478|51706|84650,ACAA1|APOE|CEBPA|AKR1C4|CYP51A1|AKR1C1|DHCR7|DHCR24|EDNRB|HSD17B10|HMGCS1|IDI1|INSIG1|LDLR|LSS|MVK|PDGFRA|MSMO1|SC5D|SMPD1|SREBF1|TM7SF2|VLDLR|ACOX2|HSD17B6|AKR1C3|CACNA1H|CH25H|DHRS9|ACAA2|NPC2|DHRS4|TIPARP|NSDHL|HSD17B7|CYB5R1|EBPL,-8.175380369106877,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-10.332587954072954,GO:0006694,M1,1,0,GO Biological Processes,19,steroid biosynthetic process,19_GO:0008152 metabolic process,-10.332587954072954,5.314561403508772,9.166744372769,30293,115,1140,23,2.017543859649123,0.41642157992527234,1109|1595|1717|1718|3028|3157|3422|3638|4047|4598|6307|6309|6720|7108|8309|8630|8644|8912|9023|10449|50814|51478|51706,AKR1C4|CYP51A1|DHCR7|DHCR24|HSD17B10|HMGCS1|IDI1|INSIG1|LSS|MVK|MSMO1|SC5D|SREBF1|TM7SF2|ACOX2|HSD17B6|AKR1C3|CACNA1H|CH25H|ACAA2|NSDHL|HSD17B7|CYB5R1,-7.109351680969956,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-9.84183879493211,GO:0016125,M1,1,0,GO Biological Processes,19,sterol metabolic process,19_GO:0008152 metabolic process,-9.84183879493211,4.831419457735247,8.72365679272778,30293,132,1140,24,2.1052631578947367,0.42518745383600876,348|1050|1595|1717|1718|3157|3422|3638|3949|4047|4598|6307|6309|6609|6720|7108|7436|9023|10449|10577|50814|51478|51706|84650,APOE|CEBPA|CYP51A1|DHCR7|DHCR24|HMGCS1|IDI1|INSIG1|LDLR|LSS|MVK|MSMO1|SC5D|SMPD1|SREBF1|TM7SF2|VLDLR|CH25H|ACAA2|NPC2|NSDHL|HSD17B7|CYB5R1|EBPL,-6.743541258437412,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-9.444141667835659,GO:0008610,M1,1,0,GO Biological Processes,19,lipid biosynthetic process,19_GO:0008152 metabolic process,-9.444141667835659,2.5051804595664247,7.3263161275621504,30293,594,1140,56,4.912280701754386,0.6401052329072712,240|1109|1595|1717|1718|2171|2639|2681|2950|3028|3155|3157|3422|3638|3992|3995|4047|4598|5293|5947|6307|6309|6576|6609|6720|7108|8309|8613|8630|8644|8897|8912|9023|9200|9415|10170|10449|10715|11145|22845|23205|23683|50814|51478|51706|54947|57153|57171|79966|80339|84002|84532|129642|171546|221395|253558,ALOX5|AKR1C4|CYP51A1|DHCR7|DHCR24|FABP5|GCDH|GGTA1|GSTP1|HSD17B10|HMGCL|HMGCS1|IDI1|INSIG1|FADS1|FADS3|LSS|MVK|PIK3CD|RBP1|MSMO1|SC5D|SLC25A1|SMPD1|SREBF1|TM7SF2|ACOX2|PLPP3|HSD17B6|AKR1C3|MTMR3|CACNA1H|CH25H|HACD1|FADS2|DHRS9|ACAA2|CERS1|PLAAT3|DOLK|ACSBG1|PRKD3|NSDHL|HSD17B7|CYB5R1|LPCAT2|SLC44A2|DOLPP1|SCD5|PNPLA3|B3GNT5|ACSS1|MBOAT2|SPTSSA|ADGRF5|LCLAT1,-6.3806062376001735,0,1,0,0,-12.846676622629262,10.772759601706971,
1,-9.295612802521013,GO:0008203,M1,1,0,GO Biological Processes,19,cholesterol metabolic process,19_GO:0008152 metabolic process,-9.295612802521013,4.954252155813262,8.510527860255548,30293,118,1140,22,1.9298245614035088,0.407450603294495,348|1050|1595|1717|1718|3157|3422|3638|3949|4047|4598|6307|6309|6609|6720|7108|7436|9023|10449|10577|50814|51478,APOE|CEBPA|CYP51A1|DHCR7|DHCR24|HMGCS1|IDI1|INSIG1|LDLR|LSS|MVK|MSMO1|SC5D|SMPD1|SREBF1|TM7SF2|VLDLR|CH25H|ACAA2|NPC2|NSDHL|HSD17B7,-6.311128165794636,0,1,0,0,-12.846676622629262,10.772759601706971,
