_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-4.4,GO:0071560,cellular response to transforming growth factor beta stimulus,M1,1,0
1,-4.5,GO:0046649,lymphocyte activation,M1,1,0
1,-2.6,GO:0043114,regulation of vascular permeability,M1,1,0
1,-2.3,GO:0050863,regulation of T cell activation,M1,1,0
1,-2.3,GO:0050900,leukocyte migration,M1,1,0
1,-3.6,GO:1902074,response to salt,M1,1,0
1,-3.3,GO:0090178,regulation of establishment of planar polarity involved in neural tube closure,M1,1,0
1,-4,GO:0003013,circulatory system process,M1,1,0
1,-3.9,GO:0150117,positive regulation of cell-substrate junction organization,M1,1,0
1,-2.2,GO:0007431,salivary gland development,M1,1,0
1,-2.9,GO:0090276,regulation of peptide hormone secretion,M1,1,0
1,-2.5,GO:1901654,response to ketone,M1,1,0
1,-3.2,GO:0098727,maintenance of cell number,M1,1,0
1,-2.9,GO:0016050,vesicle organization,M1,1,0
1,-2.2,GO:1900221,regulation of amyloid-beta clearance,M1,1,0
1,-2.4,GO:0071578,zinc ion import across plasma membrane,M1,1,0
1,-3.5,GO:1903911,positive regulation of receptor clustering,M1,1,0
1,-6.4,GO:0001822,kidney development,M1,1,0
1,-6.3,GO:0006886,intracellular protein transport,M1,1,0
1,-5.5,GO:0048514,blood vessel morphogenesis,M1,1,0
1,-2.1,GO:1902476,chloride transmembrane transport,M1,1,0
1,-3.3,GO:0042402,cellular biogenic amine catabolic process,M1,1,0
1,-8.4,GO:0032787,monocarboxylic acid metabolic process,M1,1,0
1,-2.6,GO:0010935,regulation of macrophage cytokine production,M1,1,0
1,-2.9,GO:0097164,ammonium ion metabolic process,M1,1,0
1,-2.4,GO:0007435,salivary gland morphogenesis,M1,1,0
1,-2.5,GO:0048839,inner ear development,M1,1,0
1,-3.7,GO:0009306,protein secretion,M1,1,0
1,-2.9,GO:0006898,receptor-mediated endocytosis,M1,1,0
1,-3.2,GO:0001558,regulation of cell growth,M1,1,0
1,-3.9,GO:0001774,microglial cell activation,M1,1,0
1,-4.7,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-3.9,GO:0003018,vascular process in circulatory system,M1,1,0
1,-2.7,GO:0001838,embryonic epithelial tube formation,M1,1,0
1,-3.6,GO:0021772,olfactory bulb development,M1,1,0
1,-2.5,GO:0098974,postsynaptic actin cytoskeleton organization,M1,1,0
1,-3.7,GO:0060406,positive regulation of penile erection,M1,1,0
1,-2.4,GO:0010720,positive regulation of cell development,M1,1,0
1,-4.3,GO:1902904,negative regulation of supramolecular fiber organization,M1,1,0
1,-3.3,GO:2001233,regulation of apoptotic signaling pathway,M1,1,0
1,-7.1,GO:0071276,cellular response to cadmium ion,M1,1,0
1,-4.3,GO:0007015,actin filament organization,M1,1,0
1,-2.1,GO:0045939,negative regulation of steroid metabolic process,M1,1,0
1,-3.5,GO:0030323,respiratory tube development,M1,1,0
1,-2.3,GO:0043032,positive regulation of macrophage activation,M1,1,0
1,-2.3,GO:0032722,positive regulation of chemokine production,M1,1,0
1,-4.7,GO:1901342,regulation of vasculature development,M1,1,0
1,-3.3,GO:1901222,regulation of non-canonical NF-kappaB signal transduction,M1,1,0
1,-2.3,GO:0002702,positive regulation of production of molecular mediator of immune response,M1,1,0
1,-2.8,GO:0019827,stem cell population maintenance,M1,1,0
1,-3.8,GO:0030003,intracellular monoatomic cation homeostasis,M1,1,0
1,-3.2,GO:0043303,mast cell degranulation,M1,1,0
1,-3.1,GO:0003012,muscle system process,M1,1,0
1,-8.1,GO:1901617,organic hydroxy compound biosynthetic process,M1,1,0
1,-2.3,GO:1904950,negative regulation of establishment of protein localization,M1,1,0
1,-6.8,GO:0046903,secretion,M1,1,0
1,-3.6,GO:0072009,nephron epithelium development,M1,1,0
1,-2.8,GO:0090175,regulation of establishment of planar polarity,M1,1,0
1,-2.4,GO:0048714,positive regulation of oligodendrocyte differentiation,M1,1,0
1,-3.7,GO:0030278,regulation of ossification,M1,1,0
1,-2.2,GO:0021889,olfactory bulb interneuron differentiation,M1,1,0
1,-4.8,GO:0010562,positive regulation of phosphorus metabolic process,M1,1,0
1,-3.4,GO:0010595,positive regulation of endothelial cell migration,M1,1,0
1,-5.6,GO:0071345,cellular response to cytokine stimulus,M1,1,0
1,-2.1,GO:0035089,establishment of apical/basal cell polarity,M1,1,0
1,-3.8,GO:0032103,positive regulation of response to external stimulus,M1,1,0
1,-2.8,GO:0072028,nephron morphogenesis,M1,1,0
1,-2.3,GO:0043122,regulation of canonical NF-kappaB signal transduction,M1,1,0
1,-3.1,GO:0008406,gonad development,M1,1,0
1,-5.9,GO:0048812,neuron projection morphogenesis,M1,1,0
1,-3.5,GO:0062009,secondary palate development,M1,1,0
1,-4,GO:0006873,intracellular monoatomic ion homeostasis,M1,1,0
1,-2.2,GO:0003014,renal system process,M1,1,0
1,-2.1,GO:0003309,type B pancreatic cell differentiation,M1,1,0
1,-10,GO:0016054,organic acid catabolic process,M1,1,0
1,-2.5,GO:0034341,response to type II interferon,M1,1,0
1,-4.1,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-3.5,GO:2000739,regulation of mesenchymal stem cell differentiation,M1,1,0
1,-3,GO:0060405,regulation of penile erection,M1,1,0
1,-2.4,GO:0001816,cytokine production,M1,1,0
1,-2.5,GO:1901570,fatty acid derivative biosynthetic process,M1,1,0
1,-2.3,GO:0051493,regulation of cytoskeleton organization,M1,1,0
1,-2.3,GO:0003176,aortic valve development,M1,1,0
1,-4.1,GO:0051961,negative regulation of nervous system development,M1,1,0
1,-3.7,GO:0008283,cell population proliferation,M1,1,0
1,-2.2,GO:0030203,glycosaminoglycan metabolic process,M1,1,0
1,-2,GO:0072077,renal vesicle morphogenesis,M1,1,0
1,-2,GO:1905508,protein localization to microtubule organizing center,M1,1,0
1,-2.1,GO:0050856,regulation of T cell receptor signaling pathway,M1,1,0
1,-4.6,GO:0040017,positive regulation of locomotion,M1,1,0
1,-2.2,GO:0048754,branching morphogenesis of an epithelial tube,M1,1,0
1,-3.6,GO:2000648,positive regulation of stem cell proliferation,M1,1,0
1,-2.4,GO:0070664,negative regulation of leukocyte proliferation,M1,1,0
1,-3.7,GO:1901888,regulation of cell junction assembly,M1,1,0
1,-2,GO:1903035,negative regulation of response to wounding,M1,1,0
1,-3.1,GO:0002065,columnar/cuboidal epithelial cell differentiation,M1,1,0
1,-5.1,GO:0009792,embryo development ending in birth or egg hatching,M1,1,0
1,-2.1,GO:0032535,regulation of cellular component size,M1,1,0
1,-2.3,GO:0095500,acetylcholine receptor signaling pathway,M1,1,0
1,-5.2,GO:0001954,positive regulation of cell-matrix adhesion,M1,1,0
1,-4.7,GO:0051668,localization within membrane,M1,1,0
1,-2.4,GO:0071902,positive regulation of protein serine/threonine kinase activity,M1,1,0
1,-4.5,GO:0002762,negative regulation of myeloid leukocyte differentiation,M1,1,0
1,-3.9,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-2.4,GO:0090596,sensory organ morphogenesis,M1,1,0
1,-2.7,GO:0042401,biogenic amine biosynthetic process,M1,1,0
1,-3.5,GO:0060411,cardiac septum morphogenesis,M1,1,0
1,-2.4,GO:0050433,regulation of catecholamine secretion,M1,1,0
1,-2.2,GO:0016032,viral process,M1,1,0
1,-3.3,GO:0001738,morphogenesis of a polarized epithelium,M1,1,0
1,-3.3,GO:0038094,Fc-gamma receptor signaling pathway,M1,1,0
1,-3.3,GO:0033559,unsaturated fatty acid metabolic process,M1,1,0
1,-2.6,GO:0007252,I-kappaB phosphorylation,M1,1,0
1,-2.6,GO:0055088,lipid homeostasis,M1,1,0
1,-2.2,GO:0048511,rhythmic process,M1,1,0
1,-3.6,GO:0090162,establishment of epithelial cell polarity,M1,1,0
1,-2.6,GO:0043434,response to peptide hormone,M1,1,0
1,-4.4,GO:0008207,C21-steroid hormone metabolic process,M1,1,0
1,-4.5,GO:0002275,myeloid cell activation involved in immune response,M1,1,0
1,-2.2,GO:0072163,mesonephric epithelium development,M1,1,0
1,-2.4,GO:0071219,cellular response to molecule of bacterial origin,M1,1,0
1,-3.7,GO:0009612,response to mechanical stimulus,M1,1,0
1,-2.2,GO:0002765,immune response-inhibiting signal transduction,M1,1,0
1,-3.4,GO:0008299,isoprenoid biosynthetic process,M1,1,0
1,-2.8,GO:0060173,limb development,M1,1,0
1,-2.5,GO:0033623,regulation of integrin activation,M1,1,0
1,-2.6,GO:0034612,response to tumor necrosis factor,M1,1,0
1,-3.1,GO:0030198,extracellular matrix organization,M1,1,0
1,-7.1,GO:0007420,brain development,M1,1,0
1,-4,GO:0022409,positive regulation of cell-cell adhesion,M1,1,0
1,-3.3,GO:0097237,cellular response to toxic substance,M1,1,0
1,-2.3,GO:0051294,establishment of spindle orientation,M1,1,0
1,-2.1,GO:0045921,positive regulation of exocytosis,M1,1,0
1,-2.6,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-4.4,GO:0043549,regulation of kinase activity,M1,1,0
1,-2.9,GO:1905145,cellular response to acetylcholine,M1,1,0
1,-2.1,GO:0048806,genitalia development,M1,1,0
1,-2.4,GO:0048819,regulation of hair follicle maturation,M1,1,0
1,-2.4,GO:0043583,ear development,M1,1,0
1,-4.3,GO:0030097,hemopoiesis,M1,1,0
1,-2.7,GO:0045165,cell fate commitment,M1,1,0
1,-3.7,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-3.4,GO:0046546,development of primary male sexual characteristics,M1,1,0
1,-2.6,GO:0018904,ether metabolic process,M1,1,0
1,-2.2,GO:0099188,postsynaptic cytoskeleton organization,M1,1,0
1,-2.5,GO:0043649,dicarboxylic acid catabolic process,M1,1,0
1,-2.7,GO:0019218,regulation of steroid metabolic process,M1,1,0
1,-7.5,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.9,GO:0051384,response to glucocorticoid,M1,1,0
1,-2.8,GO:0015833,peptide transport,M1,1,0
1,-2.6,GO:0002438,acute inflammatory response to antigenic stimulus,M1,1,0
1,-3.4,GO:0071692,protein localization to extracellular region,M1,1,0
1,-3.7,GO:0009065,glutamine family amino acid catabolic process,M1,1,0
1,-2.4,GO:0072078,nephron tubule morphogenesis,M1,1,0
1,-2.8,GO:0034381,plasma lipoprotein particle clearance,M1,1,0
1,-4.6,GO:0002761,regulation of myeloid leukocyte differentiation,M1,1,0
1,-2.3,GO:0072088,nephron epithelium morphogenesis,M1,1,0
1,-2.4,GO:0045598,regulation of fat cell differentiation,M1,1,0
1,-4.4,GO:0045087,innate immune response,M1,1,0
1,-2.3,GO:0030308,negative regulation of cell growth,M1,1,0
1,-3.7,GO:0072207,metanephric epithelium development,M1,1,0
1,-2,GO:0060976,coronary vasculature development,M1,1,0
1,-3.6,GO:0010811,positive regulation of cell-substrate adhesion,M1,1,0
1,-3.4,GO:0062012,regulation of small molecule metabolic process,M1,1,0
1,-6.5,GO:0098609,cell-cell adhesion,M1,1,0
1,-5.4,GO:0040008,regulation of growth,M1,1,0
1,-4.6,GO:2000027,regulation of animal organ morphogenesis,M1,1,0
1,-4.2,GO:0002521,leukocyte differentiation,M1,1,0
1,-3.6,GO:1904951,positive regulation of establishment of protein localization,M1,1,0
1,-4.7,GO:0009991,response to extracellular stimulus,M1,1,0
1,-2.6,GO:0072282,metanephric nephron tubule morphogenesis,M1,1,0
1,-3.7,GO:0033489,cholesterol biosynthetic process via desmosterol,M1,1,0
1,-2.4,GO:0034635,glutathione transport,M1,1,0
1,-3,GO:0040013,negative regulation of locomotion,M1,1,0
1,-2.7,GO:0032642,regulation of chemokine production,M1,1,0
1,-3.4,GO:2000241,regulation of reproductive process,M1,1,0
1,-3.9,GO:0050804,modulation of chemical synaptic transmission,M1,1,0
1,-2.7,GO:1900024,regulation of substrate adhesion-dependent cell spreading,M1,1,0
1,-2.3,GO:0007565,female pregnancy,M1,1,0
1,-2,GO:0071384,cellular response to corticosteroid stimulus,M1,1,0
1,-3.3,GO:0044272,sulfur compound biosynthetic process,M1,1,0
1,-2.6,GO:0104004,cellular response to environmental stimulus,M1,1,0
1,-5.2,GO:0002444,myeloid leukocyte mediated immunity,M1,1,0
1,-2.8,GO:0051250,negative regulation of lymphocyte activation,M1,1,0
1,-5.1,GO:0070374,positive regulation of ERK1 and ERK2 cascade,M1,1,0
1,-2.3,GO:0003184,pulmonary valve morphogenesis,M1,1,0
1,-5.8,GO:0030855,epithelial cell differentiation,M1,1,0
1,-3,GO:0010829,negative regulation of glucose transmembrane transport,M1,1,0
1,-3.4,GO:0062014,negative regulation of small molecule metabolic process,M1,1,0
1,-2.6,GO:0000820,regulation of glutamine family amino acid metabolic process,M1,1,0
1,-4.8,GO:0071396,cellular response to lipid,M1,1,0
1,-2.5,GO:0008366,axon ensheathment,M1,1,0
1,-3.7,GO:0044597,daunorubicin metabolic process,M1,1,0
1,-3.4,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-3.9,GO:0006538,glutamate catabolic process,M1,1,0
1,-3.1,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,M1,1,0
1,-2.6,GO:0048712,negative regulation of astrocyte differentiation,M1,1,0
1,-3.6,GO:2000379,positive regulation of reactive oxygen species metabolic process,M1,1,0
1,-3.5,GO:1901699,cellular response to nitrogen compound,M1,1,0
1,-5.3,GO:0048598,embryonic morphogenesis,M1,1,0
1,-4.2,GO:0032703,negative regulation of interleukin-2 production,M1,1,0
1,-4.8,GO:0045638,negative regulation of myeloid cell differentiation,M1,1,0
1,-3.2,GO:0050728,negative regulation of inflammatory response,M1,1,0
1,-4.5,GO:0045765,regulation of angiogenesis,M1,1,0
1,-4,GO:0071900,regulation of protein serine/threonine kinase activity,M1,1,0
1,-2.2,GO:0046849,bone remodeling,M1,1,0
1,-4.2,GO:0002252,immune effector process,M1,1,0
1,-3.4,GO:0048871,multicellular organismal-level homeostasis,M1,1,0
1,-2.1,GO:0019748,secondary metabolic process,M1,1,0
1,-3.4,GO:0007548,sex differentiation,M1,1,0
1,-4.7,GO:0090109,regulation of cell-substrate junction assembly,M1,1,0
1,-3.2,GO:0046879,hormone secretion,M1,1,0
1,-6.5,GO:0010038,response to metal ion,M1,1,0
1,-3.1,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,M1,1,0
1,-2.6,GO:0003007,heart morphogenesis,M1,1,0
1,-3,GO:0072132,mesenchyme morphogenesis,M1,1,0
1,-4.4,GO:0003338,metanephros morphogenesis,M1,1,0
1,-2.4,GO:0061517,macrophage proliferation,M1,1,0
1,-2.1,GO:0035304,regulation of protein dephosphorylation,M1,1,0
1,-2,GO:0009437,carnitine metabolic process,M1,1,0
1,-5.6,GO:0009410,response to xenobiotic stimulus,M1,1,0
1,-3.2,GO:0051301,cell division,M1,1,0
1,-2.4,GO:0002767,immune response-inhibiting cell surface receptor signaling pathway,M1,1,0
1,-2.9,GO:0006721,terpenoid metabolic process,M1,1,0
1,-4.1,GO:0090066,regulation of anatomical structure size,M1,1,0
1,-8.2,GO:0071294,cellular response to zinc ion,M1,1,0
1,-3.2,GO:0002279,mast cell activation involved in immune response,M1,1,0
1,-6.3,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-3.4,GO:0060562,epithelial tube morphogenesis,M1,1,0
1,-2.6,GO:0060828,regulation of canonical Wnt signaling pathway,M1,1,0
1,-3.3,GO:1902532,negative regulation of intracellular signal transduction,M1,1,0
1,-4.7,GO:0072330,monocarboxylic acid biosynthetic process,M1,1,0
1,-3.3,GO:1902267,regulation of polyamine transmembrane transport,M1,1,0
1,-2,GO:0003177,pulmonary valve development,M1,1,0
1,-2.2,GO:0036152,phosphatidylethanolamine acyl-chain remodeling,M1,1,0
1,-5.5,GO:0070663,regulation of leukocyte proliferation,M1,1,0
1,-5.3,GO:0035023,regulation of Rho protein signal transduction,M1,1,0
1,-3.7,GO:0001503,ossification,M1,1,0
1,-2.4,GO:0003203,endocardial cushion morphogenesis,M1,1,0
1,-3.9,GO:0010634,positive regulation of epithelial cell migration,M1,1,0
1,-2.3,GO:1900076,regulation of cellular response to insulin stimulus,M1,1,0
1,-2.4,GO:0009896,positive regulation of catabolic process,M1,1,0
1,-2.1,GO:0001823,mesonephros development,M1,1,0
1,-9.4,GO:0008610,lipid biosynthetic process,M1,1,0
1,-4.6,GO:0198738,cell-cell signaling by wnt,M1,1,0
1,-3.1,GO:0043062,extracellular structure organization,M1,1,0
1,-2.2,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-4.5,GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,M1,1,0
1,-3.4,GO:0070371,ERK1 and ERK2 cascade,M1,1,0
1,-8.2,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-2.1,GO:0030534,adult behavior,M1,1,0
1,-5.1,GO:0051047,positive regulation of secretion,M1,1,0
1,-2.6,GO:0030178,negative regulation of Wnt signaling pathway,M1,1,0
1,-2,GO:0030177,positive regulation of Wnt signaling pathway,M1,1,0
1,-6.6,GO:0071280,cellular response to copper ion,M1,1,0
1,-2.5,GO:0010543,regulation of platelet activation,M1,1,0
1,-5.2,GO:0090287,regulation of cellular response to growth factor stimulus,M1,1,0
1,-3.4,GO:0006595,polyamine metabolic process,M1,1,0
1,-2.8,GO:0090087,regulation of peptide transport,M1,1,0
1,-13,GO:0016126,sterol biosynthetic process,M1,1,0
1,-2.5,GO:0016042,lipid catabolic process,M1,1,0
1,-2.6,GO:0099173,postsynapse organization,M1,1,0
1,-2.4,GO:0072175,epithelial tube formation,M1,1,0
1,-2.2,GO:0001101,response to acid chemical,M1,1,0
1,-6.2,GO:0010001,glial cell differentiation,M1,1,0
1,-4,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-10,GO:0006694,steroid biosynthetic process,M1,1,0
1,-3.9,GO:0050778,positive regulation of immune response,M1,1,0
1,-3,GO:0097402,neuroblast migration,M1,1,0
1,-6.4,GO:0032940,secretion by cell,M1,1,0
1,-4.5,GO:1904018,positive regulation of vasculature development,M1,1,0
1,-3.7,GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,M1,1,0
1,-3.4,GO:0021988,olfactory lobe development,M1,1,0
1,-2.3,GO:0120162,positive regulation of cold-induced thermogenesis,M1,1,0
1,-2.7,GO:0031330,negative regulation of cellular catabolic process,M1,1,0
1,-2,GO:0090277,positive regulation of peptide hormone secretion,M1,1,0
1,-2,GO:0060425,lung morphogenesis,M1,1,0
1,-2,GO:0048278,vesicle docking,M1,1,0
1,-2.6,GO:0032760,positive regulation of tumor necrosis factor production,M1,1,0
1,-2.1,GO:0000278,mitotic cell cycle,M1,1,0
1,-2.5,GO:0051090,regulation of DNA-binding transcription factor activity,M1,1,0
1,-3,GO:0097485,neuron projection guidance,M1,1,0
1,-2.4,GO:0031279,regulation of cyclase activity,M1,1,0
1,-3.4,GO:0010632,regulation of epithelial cell migration,M1,1,0
1,-3.4,GO:0045665,negative regulation of neuron differentiation,M1,1,0
1,-3.1,GO:0045778,positive regulation of ossification,M1,1,0
1,-3,GO:0050892,intestinal absorption,M1,1,0
1,-2.1,GO:0002820,negative regulation of adaptive immune response,M1,1,0
1,-2.2,GO:0061383,trabecula morphogenesis,M1,1,0
1,-2.3,GO:0032680,regulation of tumor necrosis factor production,M1,1,0
1,-5,GO:0007163,establishment or maintenance of cell polarity,M1,1,0
1,-2,GO:0002090,regulation of receptor internalization,M1,1,0
1,-3.6,GO:0030879,mammary gland development,M1,1,0
1,-2.6,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-6.5,GO:1901605,alpha-amino acid metabolic process,M1,1,0
1,-11,GO:0044282,small molecule catabolic process,M1,1,0
1,-3.5,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,M1,1,0
1,-3.5,GO:0009064,glutamine family amino acid metabolic process,M1,1,0
1,-2.3,GO:0001657,ureteric bud development,M1,1,0
1,-2.4,GO:0071402,cellular response to lipoprotein particle stimulus,M1,1,0
1,-2.3,GO:0050729,positive regulation of inflammatory response,M1,1,0
1,-2.3,GO:0061180,mammary gland epithelium development,M1,1,0
1,-3.6,GO:0007586,digestion,M1,1,0
1,-3.1,GO:0051048,negative regulation of secretion,M1,1,0
1,-2.9,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-4.1,GO:0006596,polyamine biosynthetic process,M1,1,0
1,-2.9,GO:0035272,exocrine system development,M1,1,0
1,-2.6,GO:0046325,negative regulation of glucose import,M1,1,0
1,-4.8,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-2.3,GO:0002700,regulation of production of molecular mediator of immune response,M1,1,0
1,-3.5,GO:0014013,regulation of gliogenesis,M1,1,0
1,-2.9,GO:0045671,negative regulation of osteoclast differentiation,M1,1,0
1,-2,GO:0002223,stimulatory C-type lectin receptor signaling pathway,M1,1,0
1,-2.8,GO:0030859,polarized epithelial cell differentiation,M1,1,0
1,-2.3,GO:0010631,epithelial cell migration,M1,1,0
1,-2.1,GO:0061005,cell differentiation involved in kidney development,M1,1,0
1,-12,GO:0006695,cholesterol biosynthetic process,M1,1,0
1,-3.2,GO:0048667,cell morphogenesis involved in neuron differentiation,M1,1,0
1,-4.7,GO:1902075,cellular response to salt,M1,1,0
1,-4.3,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-2.4,GO:0007021,tubulin complex assembly,M1,1,0
1,-2.2,GO:0046710,GDP metabolic process,M1,1,0
1,-4.1,GO:1903305,regulation of regulated secretory pathway,M1,1,0
1,-3.2,GO:0071346,cellular response to type II interferon,M1,1,0
1,-4.4,GO:0006790,sulfur compound metabolic process,M1,1,0
1,-4.1,GO:0032418,lysosome localization,M1,1,0
1,-2.5,GO:1903131,mononuclear cell differentiation,M1,1,0
1,-6.1,GO:0140352,export from cell,M1,1,0
1,-2.7,GO:0009309,amine biosynthetic process,M1,1,0
1,-2.4,GO:0001701,in utero embryonic development,M1,1,0
1,-2.3,GO:0051660,establishment of centrosome localization,M1,1,0
1,-2.6,GO:0035588,G protein-coupled purinergic receptor signaling pathway,M1,1,0
1,-4.7,GO:0072073,kidney epithelium development,M1,1,0
1,-3.6,GO:0001676,long-chain fatty acid metabolic process,M1,1,0
1,-4.6,GO:0006578,amino-acid betaine biosynthetic process,M1,1,0
1,-7.4,GO:1990169,stress response to copper ion,M1,1,0
1,-2.1,GO:1905314,semi-lunar valve development,M1,1,0
1,-2,GO:0007494,midgut development,M1,1,0
1,-4.9,GO:0051338,regulation of transferase activity,M1,1,0
1,-3,GO:0042448,progesterone metabolic process,M1,1,0
1,-2,GO:0034109,homotypic cell-cell adhesion,M1,1,0
1,-3.8,GO:0050768,negative regulation of neurogenesis,M1,1,0
1,-7.8,GO:0046394,carboxylic acid biosynthetic process,M1,1,0
1,-2.1,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M1,1,0
1,-2.9,GO:0032835,glomerulus development,M1,1,0
1,-3.9,GO:0150146,cell junction disassembly,M1,1,0
1,-2.9,GO:0043300,regulation of leukocyte degranulation,M1,1,0
1,-3.6,GO:0051129,negative regulation of cellular component organization,M1,1,0
1,-2,GO:0090407,organophosphate biosynthetic process,M1,1,0
1,-3.1,GO:1990748,cellular detoxification,M1,1,0
1,-2.2,GO:0010717,regulation of epithelial to mesenchymal transition,M1,1,0
1,-5,GO:0001568,blood vessel development,M1,1,0
1,-5.7,GO:0030900,forebrain development,M1,1,0
1,-2.1,GO:0008089,anterograde axonal transport,M1,1,0
1,-2.4,GO:0006936,muscle contraction,M1,1,0
1,-5.6,GO:0030010,establishment of cell polarity,M1,1,0
1,-2.9,GO:0070741,response to interleukin-6,M1,1,0
1,-2.8,GO:0016311,dephosphorylation,M1,1,0
1,-2.8,GO:0006880,intracellular sequestering of iron ion,M1,1,0
1,-3.1,GO:0009267,cellular response to starvation,M1,1,0
1,-3.3,GO:0014009,glial cell proliferation,M1,1,0
1,-2.6,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",M1,1,0
1,-2.4,GO:0035329,hippo signaling,M1,1,0
1,-2.3,GO:0046635,positive regulation of alpha-beta T cell activation,M1,1,0
1,-7.9,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-2.4,GO:0042129,regulation of T cell proliferation,M1,1,0
1,-4.2,GO:0071559,response to transforming growth factor beta,M1,1,0
1,-2.2,GO:0006979,response to oxidative stress,M1,1,0
1,-2.6,GO:0032291,axon ensheathment in central nervous system,M1,1,0
1,-3.3,GO:0061326,renal tubule development,M1,1,0
1,-4.8,GO:0030638,polyketide metabolic process,M1,1,0
1,-5,GO:0042445,hormone metabolic process,M1,1,0
1,-2.2,GO:0042472,inner ear morphogenesis,M1,1,0
1,-3.5,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M1,1,0
1,-2,GO:0048048,embryonic eye morphogenesis,M1,1,0
1,-2,GO:1990858,cellular response to lectin,M1,1,0
1,-2.8,GO:0043302,positive regulation of leukocyte degranulation,M1,1,0
1,-3.7,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-2,GO:0071229,cellular response to acid chemical,M1,1,0
1,-5.5,GO:0001501,skeletal system development,M1,1,0
1,-2.2,GO:0031128,developmental induction,M1,1,0
1,-5,GO:1902644,tertiary alcohol metabolic process,M1,1,0
1,-2.3,GO:0046640,regulation of alpha-beta T cell proliferation,M1,1,0
1,-2,GO:2001046,positive regulation of integrin-mediated signaling pathway,M1,1,0
1,-2.6,GO:0002703,regulation of leukocyte mediated immunity,M1,1,0
1,-3.3,GO:0022612,gland morphogenesis,M1,1,0
1,-3.8,GO:0021983,pituitary gland development,M1,1,0
1,-2.1,GO:2000738,positive regulation of stem cell differentiation,M1,1,0
1,-3.2,GO:0010594,regulation of endothelial cell migration,M1,1,0
1,-4.2,GO:0099177,regulation of trans-synaptic signaling,M1,1,0
1,-2.5,GO:0003206,cardiac chamber morphogenesis,M1,1,0
1,-5.2,GO:0051764,actin crosslink formation,M1,1,0
1,-3.7,GO:0002573,myeloid leukocyte differentiation,M1,1,0
1,-3.3,GO:0045664,regulation of neuron differentiation,M1,1,0
1,-7.3,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-2.6,GO:0044000,movement in host,M1,1,0
1,-2.2,GO:0048660,regulation of smooth muscle cell proliferation,M1,1,0
1,-2.5,GO:0060326,cell chemotaxis,M1,1,0
1,-2.1,GO:0022406,membrane docking,M1,1,0
1,-5.6,GO:0007264,small GTPase mediated signal transduction,M1,1,0
1,-2.6,GO:0021888,hypothalamus gonadotrophin-releasing hormone neuron development,M1,1,0
1,-4.4,GO:1903829,positive regulation of protein localization,M1,1,0
1,-2.6,GO:0002826,negative regulation of T-helper 1 type immune response,M1,1,0
1,-2.3,GO:0060041,retina development in camera-type eye,M1,1,0
1,-5.2,GO:0048729,tissue morphogenesis,M1,1,0
1,-3.9,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-2.8,GO:0030099,myeloid cell differentiation,M1,1,0
1,-2.3,GO:0060977,coronary vasculature morphogenesis,M1,1,0
1,-8.9,GO:0045321,leukocyte activation,M1,1,0
1,-2.4,GO:0002532,production of molecular mediator involved in inflammatory response,M1,1,0
1,-2,GO:1990840,response to lectin,M1,1,0
1,-4.4,GO:0006081,cellular aldehyde metabolic process,M1,1,0
1,-4.3,GO:0048709,oligodendrocyte differentiation,M1,1,0
1,-2,GO:0072070,loop of Henle development,M1,1,0
1,-3.8,GO:1905475,regulation of protein localization to membrane,M1,1,0
1,-2.8,GO:0021553,olfactory nerve development,M1,1,0
1,-2.7,GO:0002790,peptide secretion,M1,1,0
1,-3.5,GO:0055123,digestive system development,M1,1,0
1,-2.5,GO:1901652,response to peptide,M1,1,0
1,-2.7,GO:0120031,plasma membrane bounded cell projection assembly,M1,1,0
1,-2,GO:0048706,embryonic skeletal system development,M1,1,0
