Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,19_GO:0008152 metabolic process,-4.5,12,7.3,30293,11,1140,5,0.44,0.2,33|2109|2110|2639|3712,ACADL|ETFB|ETFDH|GCDH|IVD,-2.6,MyList
GO Biological Processes,19,GO:0002762,negative regulation of myeloid leukocyte differentiation,19_GO:0002376 immune system process,-4.5,4.9,5.7,30293,54,1140,10,0.88,0.28,714|4067|6422|7098|7099|7130|8111|8451|11006|151176,C1QC|LYN|SFRP1|TLR3|TLR4|TNFAIP6|GPR68|CUL4A|LILRB4|ERFE,-2.6,MyList
GO Biological Processes,19,GO:0002269,leukocyte activation involved in inflammatory response,19_GO:0002376 immune system process,-4.5,6.3,6.1,30293,34,1140,8,0.7,0.25,199|712|1191|1524|3689|7098|10758|90865,AIF1|C1QA|CLU|CX3CR1|ITGB2|TLR3|TRAF3IP2|IL33,-2.6,MyList
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-4.5,2.1,4.7,30293,422,1140,34,3,0.5,430|677|678|714|865|1050|2124|3149|4067|4860|5764|5788|6422|6655|7098|7099|7130|8111|8451|8792|9308|9646|10519|11006|28959|53342|55170|55365|57630|84293|85477|146433|151176|399665,ASCL2|ZFP36L1|ZFP36L2|C1QC|CBFB|CEBPA|EVI2B|HMGB3|LYN|PNP|PTN|PTPRC|SFRP1|SOS2|TLR3|TLR4|TNFAIP6|GPR68|CUL4A|TNFRSF11A|CD83|CTR9|CIB1|LILRB4|TMEM176B|IL17D|PRMT6|TMEM176A|SH3RF1|PRXL2A|SCIN|IL34|ERFE|EEIG1,-2.6,MyList
GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-4.5,2,4.6,30293,569,1140,42,3.7,0.56,70|187|655|677|1009|1363|1767|1901|2247|2535|2697|3784|4087|4772|5021|5125|5156|5727|5950|6091|6299|6444|6464|6662|6664|7248|7403|7474|8321|8829|8862|9734|10413|10758|26508|27295|55636|55803|57216|161582|161742|285590,ACTC1|APLNR|BMP7|ZFP36L1|CDH11|CPE|DNAH5|S1PR1|FGF2|FZD2|GJA1|KCNQ1|SMAD2|NFATC1|OXTR|PCSK5|PDGFRA|PTCH1|RBP4|ROBO1|SALL1|SGCD|SHC1|SOX9|SOX11|TSC1|KDM6A|WNT5A|FZD1|NRP1|APLN|HDAC9|YAP1|TRAF3IP2|HEYL|PDLIM3|CHD7|ADAP2|VANGL2|DNAAF4|SPRED1|SH3PXD2B,-2.6,MyList
GO Biological Processes,19,GO:0017157,regulation of exocytosis,19_GO:0051179 localization,-4.5,2.8,5,30293,188,1140,20,1.8,0.39,136|613|2771|3689|3822|4067|5028|5872|5874|6810|6814|8447|8673|8938|9501|29091|51760|84062|94121|115827,ADORA2B|BCR|GNAI2|ITGB2|KLRC2|LYN|P2RY1|RAB13|RAB27B|STX4|STXBP3|DOC2B|VAMP8|BAIAP3|RPH3AL|STXBP6|SYT17|DTNBP1|SYTL4|RAB3C,-2.6,MyList
GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-4.5,1.8,4.5,30293,762,1140,52,4.6,0.62,154|190|288|307|348|358|408|493|655|1032|1050|1910|2771|2913|2950|3275|3725|4067|4504|5569|5580|5727|5788|5792|5824|5987|6609|6664|7013|7077|7079|7248|7345|10715|11006|25937|26471|26508|29085|51129|51291|51637|57413|57630|57718|81848|84062|84868|147138|161742|170622|284434,ADRB2|NR0B1|ANK3|ANXA4|APOE|AQP1|ARRB1|ATP2B4|BMP7|CDKN2D|CEBPA|EDNRB|GNAI2|GRM3|GSTP1|PRMT2|JUN|LYN|MT3|PKIA|PRKCD|PTCH1|PTPRC|PTPRF|PEX19|TRIM27|SMPD1|SOX11|TERF1|TIMP2|TIMP4|TSC1|UCHL1|CERS1|LILRB4|WWTR1|NUPR1|HEYL|PHPT1|ANGPTL4|GMIP|RTRAF|TMIGD3|SH3RF1|PPP4R4|SPRY4|DTNBP1|HAVCR2|TMC8|SPRED1|COMMD6|NWD1,-2.6,MyList
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-4.5,2.3,4.7,30293,352,1140,30,2.6,0.47,187|240|358|493|718|1512|1524|1536|2247|2752|3162|5293|6422|6678|7098|7101|7474|7852|8829|11061|23251|23328|23576|51129|56005|57381|90139|147372|161742|221074,APLNR|ALOX5|AQP1|ATP2B4|C3|CTSH|CX3CR1|CYBB|FGF2|GLUL|HMOX1|PIK3CD|SFRP1|SPARC|TLR3|NR2E1|WNT5A|CXCR4|NRP1|CNMD|MINAR1|SASH1|DDAH1|ANGPTL4|MYDGF|RHOJ|TSPAN18|CCBE1|SPRED1|SLC39A12,-2.6,MyList
GO Biological Processes,19,GO:0006887,exocytosis,19_GO:0051179 localization,-4.5,2.6,4.8,30293,236,1140,23,2,0.42,136|613|2054|2214|4067|5293|5872|5874|6284|6810|6814|7462|8447|8938|9501|10972|11031|51760|85477|90139|94121|115827|284021,ADORA2B|BCR|STX2|FCGR3A|LYN|PIK3CD|RAB13|RAB27B|S100A13|STX4|STXBP3|LAT2|DOC2B|BAIAP3|RPH3AL|TMED10|RAB31|SYT17|SCIN|TSPAN18|SYTL4|RAB3C|MILR1,-2.6,MyList
GO Biological Processes,19,GO:0048708,astrocyte differentiation,19_GO:0032502 developmental process,-4.5,4.4,5.5,30293,66,1140,11,0.96,0.29,712|2596|2670|3400|5080|6662|7099|7101|8613|10100|388585,C1QA|GAP43|GFAP|ID4|PAX6|SOX9|TLR4|NR2E1|PLPP3|TSPAN2|HES5,-2.6,MyList
GO Biological Processes,19,GO:1901607,alpha-amino acid biosynthetic process,19_GO:0008152 metabolic process,-4.5,4.4,5.5,30293,66,1140,11,0.96,0.29,445|2746|2747|2752|5092|5831|23743|26227|55256|63826|65263,ASS1|GLUD1|GLUD2|GLUL|PCBD1|PYCR1|BHMT2|PHGDH|ADI1|SRR|PYCR3,-2.6,MyList
GO Biological Processes,19,GO:0022600,digestive system process,19_GO:0032501 multicellular organismal process,-4.5,4.1,5.4,30293,78,1140,12,1.1,0.3,358|1645|3784|3949|5950|6518|6662|7099|7430|9414|29887|64081,AQP1|AKR1C1|KCNQ1|LDLR|RBP4|SLC2A5|SOX9|TLR4|EZR|TJP2|SNX10|PBLD,-2.6,MyList
GO Biological Processes,19,GO:0045669,positive regulation of osteoblast differentiation,19_GO:0032502 developmental process,-4.5,4.1,5.4,30293,78,1140,12,1.1,0.3,655|1050|2247|2662|6664|7477|8321|10413|10979|25937|54361|54857,BMP7|CEBPA|FGF2|GDF10|SOX11|WNT7B|FZD1|YAP1|FERMT2|WWTR1|WNT4|GDPD2,-2.6,MyList
GO Biological Processes,19,GO:0055082,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-4.5,2,4.5,30293,572,1140,42,3.7,0.56,348|358|361|475|493|2495|2512|2950|3162|3784|4489|4490|4493|4494|4495|4501|4502|4504|5028|5080|6814|7184|7474|7477|8992|9104|9914|10590|23657|25800|26137|30061|55013|56898|63933|84329|114899|147138|151176|154881|285195|100507043,APOE|AQP1|AQP4|ATOX1|ATP2B4|FTH1|FTL|GSTP1|HMOX1|KCNQ1|MT1A|MT1B|MT1E|MT1F|MT1G|MT1X|MT2A|MT3|P2RY1|PAX6|STXBP3|HSP90B1|WNT5A|WNT7B|ATP6V0E1|RGN|ATP2C2|SCGN|SLC7A11|SLC39A6|ZBTB20|SLC40A1|MCUB|BDH2|MCUR1|HVCN1|C1QTNF3|TMC8|ERFE|KCTD7|SLC9A9|TUNAR,-2.6,MyList
GO Biological Processes,19,GO:0120254,olefinic compound metabolic process,19_GO:0008152 metabolic process,-4.5,3.1,5,30293,145,1140,17,1.5,0.36,30|240|1109|1573|1645|1910|2052|2053|2950|3992|5950|8630|8644|8912|9415|10170|10901,ACAA1|ALOX5|AKR1C4|CYP2J2|AKR1C1|EDNRB|EPHX1|EPHX2|GSTP1|FADS1|RBP4|HSD17B6|AKR1C3|CACNA1H|FADS2|DHRS9|DHRS4,-2.6,MyList
GO Biological Processes,19,GO:1904018,positive regulation of vasculature development,19_GO:0032502 developmental process,-4.5,2.8,4.9,30293,190,1140,20,1.8,0.39,187|358|718|1512|1524|1536|2247|3162|5293|7098|7101|7474|7852|8829|23328|23576|51129|56005|147372|221074,APLNR|AQP1|C3|CTSH|CX3CR1|CYBB|FGF2|HMOX1|PIK3CD|TLR3|NR2E1|WNT5A|CXCR4|NRP1|SASH1|DDAH1|ANGPTL4|MYDGF|CCBE1|SLC39A12,-2.6,MyList
GO Biological Processes,19,GO:0009062,fatty acid catabolic process,19_GO:0008152 metabolic process,-4.4,3.8,5.3,30293,91,1140,13,1.1,0.31,30|33|1891|2109|2110|2639|3028|3712|8309|10449|10455|55862|56898,ACAA1|ACADL|ECH1|ETFB|ETFDH|GCDH|HSD17B10|IVD|ACOX2|ACAA2|ECI2|ECHDC1|BDH2,-2.6,MyList
GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-4.4,2,4.5,30293,536,1140,40,3.5,0.54,154|238|348|493|780|1032|1050|2247|2261|2950|4067|4504|5154|5156|5245|5569|5580|5788|5987|6091|6609|7098|7099|7345|7474|8792|9077|10519|10979|11006|23328|25937|51191|51637|81848|84062|133619|146433|151195|161742,ADRB2|ALK|APOE|ATP2B4|DDR1|CDKN2D|CEBPA|FGF2|FGFR3|GSTP1|LYN|MT3|PDGFA|PDGFRA|PHB1|PKIA|PRKCD|PTPRC|TRIM27|ROBO1|SMPD1|TLR3|TLR4|UCHL1|WNT5A|TNFRSF11A|DIRAS3|CIB1|FERMT2|LILRB4|SASH1|WWTR1|HERC5|RTRAF|SPRY4|DTNBP1|PRRC1|IL34|CCNYL1|SPRED1,-2.6,MyList
GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-4.4,2.1,4.6,30293,426,1140,34,3,0.5,190|445|655|780|1050|2247|2697|3175|3400|4087|5021|5080|5156|5361|5727|6299|6422|6657|6658|6662|6776|7372|7474|7477|8792|8829|8862|9104|9914|23705|54361|55959|79971|284217,NR0B1|ASS1|BMP7|DDR1|CEBPA|FGF2|GJA1|ONECUT1|ID4|SMAD2|OXTR|PAX6|PDGFRA|PLXNA1|PTCH1|SALL1|SFRP1|SOX2|SOX3|SOX9|STAT5A|UMPS|WNT5A|WNT7B|TNFRSF11A|NRP1|APLN|RGN|ATP2C2|CADM1|WNT4|SULF2|WLS|LAMA1,-2.6,MyList
GO Biological Processes,19,GO:0003338,metanephros morphogenesis,19_GO:0032502 developmental process,-4.4,7.2,6.2,30293,26,1140,7,0.61,0.23,6299|6662|7477|54361|55083|55366|388585,SALL1|SOX9|WNT7B|WNT4|KIF26B|LGR4|HES5,-2.6,MyList
GO Biological Processes,19,GO:0051894,positive regulation of focal adhesion assembly,19_GO:0048518 positive regulation of biological process,-4.4,7.2,6.2,30293,26,1140,7,0.61,0.23,1307|3987|6422|7248|8829|10979|54361,COL16A1|LIMS1|SFRP1|TSC1|NRP1|FERMT2|WNT4,-2.6,MyList
GO Biological Processes,19,GO:0008207,C21-steroid hormone metabolic process,19_GO:0008152 metabolic process,-4.4,7.2,6.2,30293,26,1140,7,0.61,0.23,1109|1645|1910|3028|8644|8912|10170,AKR1C4|AKR1C1|EDNRB|HSD17B10|AKR1C3|CACNA1H|DHRS9,-2.6,MyList
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-4.4,2.4,4.7,30293,304,1140,27,2.4,0.45,1910|2639|2681|2950|3141|3157|4166|4598|6448|6576|6776|7263|8460|9200|9469|23205|23743|26227|27233|55256|58472|64131|80221|83539|84532|92126|113189,EDNRB|GCDH|GGTA1|GSTP1|HLCS|HMGCS1|CHST6|MVK|SGSH|SLC25A1|STAT5A|TST|TPST1|HACD1|CHST3|ACSBG1|BHMT2|PHGDH|SULT1C4|ADI1|SQOR|XYLT1|ACSF2|CHST9|ACSS1|DSEL|CHST14,-2.6,MyList
GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-4.4,2,4.6,30293,481,1140,37,3.2,0.52,288|493|952|975|2040|2746|3689|4947|5580|5950|6810|7099|7130|7430|7474|7545|8111|8447|8736|8934|8938|9501|10160|10413|10519|10972|10979|11079|23184|25937|51100|51686|54550|79971|94121|114899|100507043,ANK3|ATP2B4|CD38|CD81|STOM|GLUD1|ITGB2|OAZ2|PRKCD|RBP4|STX4|TLR4|TNFAIP6|EZR|WNT5A|ZIC1|GPR68|DOC2B|MYOM1|RAB29|BAIAP3|RPH3AL|FARP1|YAP1|CIB1|TMED10|FERMT2|RER1|MESD|WWTR1|SH3GLB1|OAZ3|NECAB2|WLS|SYTL4|C1QTNF3|TUNAR,-2.6,MyList
GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-4.4,2.1,4.6,30293,428,1140,34,3,0.5,348|408|493|1050|1622|2950|4067|5080|5569|5580|5788|5987|6422|6609|7345|8613|9104|10519|11006|23251|23705|25937|51637|54625|55022|55364|57718|58190|59343|64359|81848|84062|84063|161742,APOE|ARRB1|ATP2B4|CEBPA|DBI|GSTP1|LYN|PAX6|PKIA|PRKCD|PTPRC|TRIM27|SFRP1|SMPD1|UCHL1|PLPP3|RGN|CIB1|LILRB4|MINAR1|CADM1|WWTR1|RTRAF|PARP14|PID1|IMPACT|PPP4R4|CTDSP1|SENP2|NXN|SPRY4|DTNBP1|KIRREL2|SPRED1,-2.6,MyList
GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-4.4,2.2,4.6,30293,393,1140,32,2.8,0.49,393|430|655|1462|1524|2247|2670|3400|3949|4067|4504|4988|5080|5361|5764|5803|6091|6664|6993|7101|7474|7852|8829|10413|26508|55636|56896|58190|63827|90865|146433|388585,ARHGAP4|ASCL2|BMP7|VCAN|CX3CR1|FGF2|GFAP|ID4|LDLR|LYN|MT3|OPRM1|PAX6|PLXNA1|PTN|PTPRZ1|ROBO1|SOX11|DYNLT1|NR2E1|WNT5A|CXCR4|NRP1|YAP1|HEYL|CHD7|DPYSL5|CTDSP1|BCAN|IL33|IL34|HES5,-2.5,MyList
GO Biological Processes,19,GO:0071560,cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-4.4,3,4.9,30293,162,1140,18,1.6,0.37,677|678|1524|2662|2734|3175|3725|3987|4087|4772|6422|6660|6662|7474|7525|10979|25805|54361,ZFP36L1|ZFP36L2|CX3CR1|GDF10|GLG1|ONECUT1|JUN|LIMS1|SMAD2|NFATC1|SFRP1|SOX5|SOX9|WNT5A|YES1|FERMT2|BAMBI|WNT4,-2.5,MyList
GO Biological Processes,19,GO:0150116,regulation of cell-substrate junction organization,19_GO:0050789 regulation of biological process,-4.4,4.3,5.4,30293,68,1140,11,0.96,0.29,71|1307|2824|3987|5786|6422|7248|8829|10979|11170|54361,ACTG1|COL16A1|GPM6B|LIMS1|PTPRA|SFRP1|TSC1|NRP1|FERMT2|FAM107A|WNT4,-2.5,MyList
GO Biological Processes,19,GO:0006081,cellular aldehyde metabolic process,19_GO:0008152 metabolic process,-4.4,4.3,5.4,30293,68,1140,11,0.96,0.29,217|223|501|1645|1910|3418|8574|8644|8912|10901|81888,ALDH2|ALDH9A1|ALDH7A1|AKR1C1|EDNRB|IDH2|AKR7A2|AKR1C3|CACNA1H|DHRS4|HYI,-2.5,MyList
GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-4.4,1.8,4.4,30293,753,1140,51,4.5,0.61,330|358|613|834|1032|1512|2261|2768|3987|4067|5156|5245|5330|5361|5580|5788|6001|6091|6251|6422|6655|6657|7013|7077|7079|7184|7248|7409|7805|9938|10979|23161|23179|23348|23526|23787|51129|51291|54662|55803|57139|57326|57630|57718|58504|89846|112574|121512|143872|400410|414899,BIRC3|AQP1|BCR|CASP1|CDKN2D|CTSH|FGFR3|GNA12|LIMS1|LYN|PDGFRA|PHB1|PLCB2|PLXNA1|PRKCD|PTPRC|RGS10|ROBO1|RSU1|SFRP1|SOS2|SOX2|TERF1|TIMP2|TIMP4|HSP90B1|TSC1|VAV1|LAPTM5|ARHGAP25|FERMT2|SNX13|RGL1|DOCK9|ARHGAP45|MTCH1|ANGPTL4|GMIP|TBC1D13|ADAP2|RGL3|PBXIP1|SH3RF1|PPP4R4|ARHGAP22|FGD3|SNX18|FGD4|ARHGAP42|ST20|BLID,-2.5,MyList
GO Biological Processes,19,GO:0045087,innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.4,1.8,4.4,30293,773,1140,52,4.6,0.62,71|199|361|445|712|713|714|716|718|834|923|1191|1524|1536|1675|2214|2635|3149|3821|3822|4067|5052|5245|5293|5987|6039|6441|6609|6810|6814|7098|7099|7474|7525|8635|9023|9051|9865|10219|10346|10417|23580|51191|54625|55223|55366|55577|66005|79626|84282|84868|146433,ACTG1|AIF1|AQP4|ASS1|C1QA|C1QB|C1QC|C1S|C3|CASP1|CD6|CLU|CX3CR1|CYBB|CFD|FCGR3A|GBP3|HMGB3|KLRC1|KLRC2|LYN|PRDX1|PHB1|PIK3CD|TRIM27|RNASE6|SFTPD|SMPD1|STX4|STXBP3|TLR3|TLR4|WNT5A|YES1|RNASET2|CH25H|PSTPIP1|TRIL|KLRG1|TRIM22|SPON2|CDC42EP4|HERC5|PARP14|TRIM62|LGR4|NAGK|CHID1|TNFAIP8L2|RNF135|HAVCR2|IL34,-2.5,MyList
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-4.3,1.9,4.4,30293,656,1140,46,4,0.58,238|348|393|655|780|952|1272|1809|1948|2059|2596|2670|4067|4134|4504|4651|5080|5361|5396|5580|5764|5792|6091|6239|6422|7101|7430|7436|7474|8321|8829|8934|10413|10519|23043|23189|23251|23580|27152|56896|64221|80258|84062|202018|221074|347733,ALK|APOE|ARHGAP4|BMP7|DDR1|CD38|CNTN1|DPYSL3|EFNB2|EPS8|GAP43|GFAP|LYN|MAP4|MT3|MYO10|PAX6|PLXNA1|PRRX1|PRKCD|PTN|PTPRF|ROBO1|RREB1|SFRP1|NR2E1|EZR|VLDLR|WNT5A|FZD1|NRP1|RAB29|YAP1|CIB1|TNIK|KANK1|MINAR1|CDC42EP4|INTU|DPYSL5|ROBO3|EFHC2|DTNBP1|TAPT1|SLC39A12|TUBB2B,-2.5,MyList
GO Biological Processes,19,GO:0032944,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-4.3,2.5,4.7,30293,241,1140,23,2,0.42,199|923|952|975|2214|3109|4004|4067|4860|5588|5788|6441|6480|6655|6664|7099|7940|11006|51083|57630|64926|84868|654346,AIF1|CD6|CD38|CD81|FCGR3A|HLA-DMB|LMO1|LYN|PNP|PRKCQ|PTPRC|SFTPD|ST6GAL1|SOS2|SOX11|TLR4|LST1|LILRB4|GAL|SH3RF1|RASAL3|HAVCR2|LGALS9C,-2.5,MyList
GO Biological Processes,19,GO:1902904,negative regulation of supramolecular fiber organization,19_GO:0048519 negative regulation of biological process,-4.3,2.9,4.9,30293,163,1140,18,1.6,0.37,348|1191|1901|2059|3949|5202|5580|7114|7411|9168|9535|10382|10519|22919|23189|23671|81624|85477,APOE|CLU|S1PR1|EPS8|LDLR|PFDN2|PRKCD|TMSB4X|VBP1|TMSB10|GMFG|TUBB4A|CIB1|MAPRE1|KANK1|TMEFF2|DIAPH3|SCIN,-2.5,MyList
GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,19_GO:0008152 metabolic process,-4.3,2.2,4.6,30293,360,1140,30,2.6,0.47,348|975|1050|1191|1452|1595|1642|2670|2768|3949|4947|4983|5245|6662|7077|7079|7314|7430|7474|8451|9491|25976|26232|26471|51582|51686|57630|79016|90865|161582,APOE|CD81|CEBPA|CLU|CSNK1A1|CYP51A1|DDB1|GFAP|GNA12|LDLR|OAZ2|OPHN1|PHB1|SOX9|TIMP2|TIMP4|UBB|EZR|WNT5A|CUL4A|PSMF1|TIPARP|FBXO2|NUPR1|AZIN1|OAZ3|SH3RF1|DDA1|IL33|DNAAF4,-2.5,MyList
GO Biological Processes,19,GO:2000377,regulation of reactive oxygen species metabolic process,19_GO:0008152 metabolic process,-4.3,3,4.9,30293,149,1140,17,1.5,0.36,240|613|655|1645|2771|2950|3689|4504|5580|7099|8644|9263|10901|26574|55022|84329|84334,ALOX5|BCR|BMP7|AKR1C1|GNAI2|GSTP1|ITGB2|MT3|PRKCD|TLR4|AKR1C3|STK17A|DHRS4|AATF|PID1|HVCN1|COA8,-2.5,MyList
GO Biological Processes,19,GO:0021537,telencephalon development,19_GO:0032502 developmental process,-4.3,2.4,4.7,30293,275,1140,25,2.2,0.43,238|358|493|1767|3400|5021|5080|6091|6299|7101|7248|7280|7474|7545|7852|9289|23657|25911|55636|63827|66000|84750|266727|347733|388585,ALK|AQP1|ATP2B4|DNAH5|ID4|OXTR|PAX6|ROBO1|SALL1|NR2E1|TSC1|TUBB2A|WNT5A|ZIC1|CXCR4|ADGRG1|SLC7A11|DPCD|CHD7|BCAN|TMEM108|FUT10|MDGA1|TUBB2B|HES5,-2.5,MyList
GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-4.3,2.3,4.6,30293,309,1140,27,2.4,0.45,348|408|2247|2261|2771|2950|4067|4504|4988|5028|5154|5156|5245|5788|6464|6764|7099|7430|7936|8792|8829|10519|10979|54550|84868|152007|161742,APOE|ARRB1|FGF2|FGFR3|GNAI2|GSTP1|LYN|MT3|OPRM1|P2RY1|PDGFA|PDGFRA|PHB1|PTPRC|SHC1|DENND2B|TLR4|EZR|NELFE|TNFRSF11A|NRP1|CIB1|FERMT2|NECAB2|HAVCR2|GLIPR2|SPRED1,-2.5,MyList
GO Biological Processes,19,GO:0072273,metanephric nephron morphogenesis,19_GO:0032502 developmental process,-4.3,8.4,6.4,30293,19,1140,6,0.53,0.21,6299|6662|54361|55083|55366|388585,SALL1|SOX9|WNT4|KIF26B|LGR4|HES5,-2.5,MyList
GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0032502 developmental process,-4.3,1.8,4.4,30293,680,1140,47,4.1,0.59,430|613|677|678|865|975|1050|1316|2124|3175|3784|3821|4067|4495|4772|5156|5293|5788|5803|6422|6776|7099|7248|7409|7474|8111|8444|8451|8544|8792|9070|9308|9734|10100|10519|10758|25976|29887|54361|55509|55636|57326|81624|84750|90865|112616|221395,ASCL2|BCR|ZFP36L1|ZFP36L2|CBFB|CD81|CEBPA|KLF6|EVI2B|ONECUT1|KCNQ1|KLRC1|LYN|MT1G|NFATC1|PDGFRA|PIK3CD|PTPRC|PTPRZ1|SFRP1|STAT5A|TLR4|TSC1|VAV1|WNT5A|GPR68|DYRK3|CUL4A|PIR|TNFRSF11A|ASH2L|CD83|HDAC9|TSPAN2|CIB1|TRAF3IP2|TIPARP|SNX10|WNT4|BATF3|CHD7|PBXIP1|DIAPH3|FUT10|IL33|CMTM7|ADGRF5,-2.5,MyList
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-4.3,2.5,4.7,30293,260,1140,24,2.1,0.43,136|968|1452|2752|3992|4067|5788|6422|6494|6720|7248|8644|8792|8897|11170|26001|29103|51100|54361|55364|55615|64121|92196|652968,ADORA2B|CD68|CSNK1A1|GLUL|FADS1|LYN|PTPRC|SFRP1|SIPA1|SREBF1|TSC1|AKR1C3|TNFRSF11A|MTMR3|FAM107A|RNF167|DNAJC15|SH3GLB1|WNT4|IMPACT|PRR5|RRAGC|DAPL1|CASTOR1,-2.5,MyList
GO Biological Processes,19,GO:0007015,actin filament organization,19_GO:0009987 cellular process,-4.3,2.4,4.6,30293,277,1140,25,2.2,0.43,70|199|408|1266|1809|2059|2195|3936|4082|4542|4646|5358|5987|7114|7184|7430|9051|9168|9938|11170|30011|54857|57381|81624|85477,ACTC1|AIF1|ARRB1|CNN3|DPYSL3|EPS8|FAT1|LCP1|MARCKS|MYO1F|MYO6|PLS3|TRIM27|TMSB4X|HSP90B1|EZR|PSTPIP1|TMSB10|ARHGAP25|FAM107A|SH3KBP1|GDPD2|RHOJ|DIAPH3|SCIN,-2.5,MyList
GO Biological Processes,19,GO:0048709,oligodendrocyte differentiation,19_GO:0032502 developmental process,-4.3,3.9,5.2,30293,82,1140,12,1.1,0.3,1191|1272|2824|2840|3400|4067|5080|5803|6662|6664|10100|388585,CLU|CNTN1|GPM6B|GPR17|ID4|LYN|PAX6|PTPRZ1|SOX9|SOX11|TSPAN2|HES5,-2.4,MyList
GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-4.2,2.3,4.6,30293,295,1140,26,2.3,0.44,2|190|718|1718|2697|3400|5156|5727|5872|5950|6299|6422|6662|7098|7130|7314|7474|8644|9289|10549|25976|26471|54361|55366|55636|57599,A2M|NR0B1|C3|DHCR24|GJA1|ID4|PDGFRA|PTCH1|RAB13|RBP4|SALL1|SFRP1|SOX9|TLR3|TNFAIP6|UBB|WNT5A|AKR1C3|ADGRG1|PRDX4|TIPARP|NUPR1|WNT4|LGR4|CHD7|WDR48,-2.4,MyList
GO Biological Processes,19,GO:0002764,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-4.2,2.2,4.5,30293,347,1140,29,2.5,0.47,718|834|952|1512|2210|2214|2533|3821|3822|3823|4067|5245|5293|5580|5588|5788|7098|7099|7409|7462|7525|8631|9865|11006|25800|84282|84868|121665|196051,C3|CASP1|CD38|CTSH|FCGR1BP|FCGR3A|FYB1|KLRC1|KLRC2|KLRC3|LYN|PHB1|PIK3CD|PRKCD|PRKCQ|PTPRC|TLR3|TLR4|VAV1|LAT2|YES1|SKAP1|TRIL|LILRB4|SLC39A6|RNF135|HAVCR2|SPPL3|PLPP4,-2.4,MyList
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-4.2,2.2,4.5,30293,383,1140,31,2.7,0.48,2|136|430|613|718|975|1524|3109|3689|3821|3822|3823|4067|5245|5650|5788|5950|6810|7098|7099|7409|7474|7805|8673|9516|9865|10417|11006|23705|84868|90865,A2M|ADORA2B|ASCL2|BCR|C3|CD81|CX3CR1|HLA-DMB|ITGB2|KLRC1|KLRC2|KLRC3|LYN|PHB1|KLK7|PTPRC|RBP4|STX4|TLR3|TLR4|VAV1|WNT5A|LAPTM5|VAMP8|LITAF|TRIL|SPON2|LILRB4|CADM1|HAVCR2|IL33,-2.4,MyList
GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-4.2,2.2,4.5,30293,383,1140,31,2.7,0.48,358|493|655|712|718|2195|2202|2697|5080|5156|5950|6094|6657|6662|6664|7101|7474|7477|8736|8829|11145|23657|27151|54549|55636|57381|64093|84062|284217|285590|388585,AQP1|ATP2B4|BMP7|C1QA|C3|FAT1|EFEMP1|GJA1|PAX6|PDGFRA|RBP4|ROM1|SOX2|SOX9|SOX11|NR2E1|WNT5A|WNT7B|MYOM1|NRP1|PLAAT3|SLC7A11|CPAMD8|SDK2|CHD7|RHOJ|SMOC1|DTNBP1|LAMA1|SH3PXD2B|HES5,-2.4,MyList
