Gene,_SCORE_GRP1_,_SCORE_GRP9_,_SCORE_GRP4_,_SCORE_GRP8_,_SCORE_GRP2_,_SCORE_GRP3_,_SCORE_GRP14_,_SCORE_GRP16_,_SCORE_GRP7_,_SCORE_GRP17_,_SCORE_GRP11_,_SCORE_GRP13_,_SCORE_GRP15_,_SCORE_GRP10_,_SCORE_GRP12_,_SCORE_GRP6_,_SCORE_GRP20_,_SCORE_GRP18_,_SCORE_GRP5_,_SCORE_GRP19_,GRP1|19_GO:0006259|-6.805|DNA metabolic process,GRP1|19_GO:0006974|-5.787|DNA damage response,GRP1|19_GO:0006281|-4.749|DNA repair,GRP2|19_GO:0051169|-3.948|nuclear transport,GRP2|19_GO:0006913|-3.963|nucleocytoplasmic transport,GRP2|19_GO:0050657|-5.010|nucleic acid transport,GRP2|19_GO:0051028|-5.817|mRNA transport,GRP2|19_GO:0050658|-5.010|RNA transport,GRP2|19_GO:0051236|-4.961|establishment of RNA localization,GRP2|19_GO:0006403|-4.510|RNA localization,GRP2|19_GO:0015931|-3.709|nucleobase-containing compound transport,GRP2|19_GO:0006405|-4.341|RNA export from nucleus,GRP2|19_GO:0006406|-5.064|mRNA export from nucleus,GRP2|19_GO:0051168|-3.135|nuclear export,GRP2|19_GO:0006997|-2.316|nucleus organization,GRP2|19_GO:0006999|-3.254|nuclear pore organization,GRP3|19_GO:0034660|-3.474|ncRNA metabolic process,GRP3|19_GO:0034470|-3.076|ncRNA processing,GRP3|19_GO:0070918|-3.857|regulatory ncRNA processing,GRP3|19_GO:0035196|-4.395|miRNA processing,GRP3|19_GO:0031053|-3.448|primary miRNA processing,GRP4|19_GO:0016071|-3.423|mRNA metabolic process,GRP4|19_GO:0006397|-3.362|mRNA processing,GRP4|19_GO:0008380|-4.195|RNA splicing,"GRP4|19_GO:0000398|-4.158|mRNA splicing, via spliceosome","GRP4|19_GO:0000377|-4.158|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","GRP4|19_GO:0000375|-4.099|RNA splicing, via transesterification reactions",GRP5|19_GO:0006260|-2.166|DNA replication,GRP5|19_GO:0006261|-2.393|DNA-templated DNA replication,GRP5|19_GO:0032042|-3.087|mitochondrial DNA metabolic process,GRP5|19_GO:0006264|-3.815|mitochondrial DNA replication,GRP5|19_GO:0000002|-2.536|mitochondrial genome maintenance,GRP6|19_GO:0015914|-2.303|phospholipid transport,GRP6|19_GO:0097035|-2.326|regulation of membrane lipid distribution,GRP6|19_GO:0034204|-2.517|lipid translocation,GRP6|19_GO:0032373|-3.046|positive regulation of sterol transport,GRP6|19_GO:0010875|-3.671|positive regulation of cholesterol efflux,GRP6|19_GO:0032376|-3.046|positive regulation of cholesterol transport,GRP6|19_GO:0010874|-2.517|regulation of cholesterol efflux,GRP6|19_GO:0010888|-2.749|negative regulation of lipid storage,GRP6|19_GO:0010745|-3.347|negative regulation of macrophage derived foam cell differentiation,GRP6|19_GO:0010743|-2.239|regulation of macrophage derived foam cell differentiation,GRP6|19_GO:0030301|-2.093|cholesterol transport,GRP6|19_GO:0032365|-2.923|intracellular lipid transport,GRP6|19_GO:0032366|-2.399|intracellular sterol transport,GRP6|19_GO:0032367|-2.586|intracellular cholesterol transport,GRP7|19_GO:0010564|-3.119|regulation of cell cycle process,GRP7|19_GO:0000278|-2.211|mitotic cell cycle,GRP7|19_GO:1903047|-2.366|mitotic cell cycle process,GRP7|19_GO:0045786|-2.440|negative regulation of cell cycle,GRP7|19_GO:0010948|-2.808|negative regulation of cell cycle process,GRP7|19_GO:1901988|-2.779|negative regulation of cell cycle phase transition,GRP7|19_GO:0045930|-2.351|negative regulation of mitotic cell cycle,GRP7|19_GO:1901991|-2.388|negative regulation of mitotic cell cycle phase transition,GRP7|19_GO:0000075|-3.359|cell cycle checkpoint signaling,GRP7|19_GO:0031570|-3.447|DNA integrity checkpoint signaling,GRP7|19_GO:0042770|-2.969|signal transduction in response to DNA damage,GRP7|19_GO:0007093|-3.275|mitotic cell cycle checkpoint signaling,GRP7|19_GO:0044774|-3.401|mitotic DNA integrity checkpoint signaling,GRP7|19_GO:0044773|-3.513|mitotic DNA damage checkpoint signaling,GRP7|19_GO:0000077|-2.859|DNA damage checkpoint signaling,GRP7|19_GO:0010972|-2.205|negative regulation of G2/M transition of mitotic cell cycle,GRP7|19_GO:0044818|-2.547|mitotic G2/M transition checkpoint,GRP7|19_GO:1902750|-2.137|negative regulation of cell cycle G2/M phase transition,GRP7|19_GO:0007095|-2.100|mitotic G2 DNA damage checkpoint signaling,GRP7|19_GO:0000076|-2.873|DNA replication checkpoint signaling,GRP8|19_GO:0044270|-3.038|cellular nitrogen compound catabolic process,GRP8|19_GO:0034655|-3.454|nucleobase-containing compound catabolic process,GRP8|19_GO:0046700|-3.028|heterocycle catabolic process,GRP8|19_GO:0019439|-2.843|aromatic compound catabolic process,GRP8|19_GO:1901361|-2.585|organic cyclic compound catabolic process,GRP8|19_GO:0006401|-3.271|RNA catabolic process,GRP8|19_GO:0016073|-2.517|snRNA metabolic process,GRP9|19_GO:0009615|-3.441|response to virus,GRP10|19_GO:0032740|-2.488|positive regulation of interleukin-17 production,GRP10|19_GO:2000318|-3.167|positive regulation of T-helper 17 type immune response,GRP10|19_GO:2000316|-2.357|regulation of T-helper 17 type immune response,GRP10|19_GO:0071378|-2.809|cellular response to growth hormone stimulus,GRP10|19_GO:0060396|-2.873|growth hormone receptor signaling pathway,GRP10|19_GO:0060416|-2.202|response to growth hormone,GRP10|19_GO:0046677|-2.100|response to antibiotic,GRP11|19_GO:0006513|-2.740|protein monoubiquitination,GRP11|19_GO:0036297|-3.004|interstrand cross-link repair,GRP12|19_GO:0032642|-2.964|regulation of chemokine production,GRP12|19_GO:0032722|-2.072|positive regulation of chemokine production,GRP12|19_GO:0071637|-2.809|regulation of monocyte chemotactic protein-1 production,GRP13|19_GO:0033143|-2.879|regulation of intracellular steroid hormone receptor signaling pathway,GRP13|19_GO:0060765|-2.399|regulation of androgen receptor signaling pathway,GRP14|19_GO:0043484|-2.336|regulation of RNA splicing,GRP14|19_GO:0050684|-2.441|regulation of mRNA processing,"GRP14|19_GO:0048024|-2.838|regulation of mRNA splicing, via spliceosome",GRP15|19_GO:0030097|-2.022|hemopoiesis,GRP15|19_GO:0048872|-2.410|homeostasis of number of cells,GRP15|19_GO:0002262|-2.362|myeloid cell homeostasis,GRP15|19_GO:0036344|-2.692|platelet morphogenesis,GRP15|19_GO:0030220|-2.809|platelet formation,GRP16|19_GO:0001824|-2.798|blastocyst development,GRP17|19_GO:0051702|-2.702|biological process involved in interaction with symbiont,GRP17|19_GO:0051851|-2.565|modulation by host of symbiont process,GRP18|19_GO:0018126|-2.692|protein hydroxylation,GRP19|19_GO:0120261|-2.692|regulation of heterochromatin organization,GRP19|19_GO:0031445|-2.692|regulation of heterochromatin formation,GRP19|19_GO:1902275|-2.133|regulation of chromatin organization,GRP20|19_GO:1902993|-2.586|positive regulation of amyloid precursor protein catabolic process,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
9706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
83759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60468,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
23306,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
