Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0070585,protein localization to mitochondrion,19_GO:0051179 localization,-4.9,7.5,6.8,30293,83,389,8,2.1,0.72,3320|9512|10059|26519|54332|131118|131474|401505,HSP90AA1|PMPCB|DNM1L|TIMM10|GDAP1|DNAJC19|CHCHD4|TOMM5,-2.5,MyList
GO Biological Processes,19,GO:0051603,proteolysis involved in protein catabolic process,19_GO:0008152 metabolic process,-4.9,2.9,5.3,30293,598,389,22,5.7,1.2,2932|4738|5527|5700|5710|5713|5718|6921|6992|7320|9867|10040|10730|23392|57154|57484|79589|80344|83892|128866|143384|171222,GSK3B|NEDD8|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|ELOC|PPP1R11|UBE2B|PJA2|TOM1L1|YME1L1|ECPAS|SMURF1|RNF150|RNF128|DCAF11|KCTD10|CHMP4B|CACUL1|UBE2L5,-2.5,MyList
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0008152 metabolic process,-4.9,2.9,5.2,30293,599,389,22,5.7,1.2,515|522|1353|1740|2821|2977|3251|3939|4351|4700|4706|4714|4725|4830|5162|6391|7167|7360|9551|10476|25996|139596,ATP5PB|ATP5PF|COX11|DLG2|GPI|GUCY1A2|HPRT1|LDHA|MPI|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NME1|PDHB|SDHC|TPI1|UGP2|ATP5MF|ATP5PD|REXO2|UPRT,-2.5,MyList
GO Biological Processes,19,GO:0007018,microtubule-based movement,19_GO:0009987 cellular process,-4.9,3.4,5.4,30293,389,389,17,4.4,1,1740|1780|3797|4131|5874|6990|7320|7846|10947|25911|51143|51566|57576|81565|81832|81892|642987,DLG2|DYNC1I1|KIF3C|MAP1B|RAB27B|DYNLT3|UBE2B|TUBA1A|AP3M2|DPCD|DYNC1LI1|ARMCX3|KIF17|NDEL1|NETO1|SLIRP|TMEM232,-2.4,MyList
GO Biological Processes,19,GO:0006626,protein targeting to mitochondrion,19_GO:0051179 localization,-4.8,8.8,7,30293,62,389,7,1.8,0.67,3320|9512|26519|54332|131118|131474|401505,HSP90AA1|PMPCB|TIMM10|GDAP1|DNAJC19|CHCHD4|TOMM5,-2.4,MyList
GO Biological Processes,19,GO:0099504,synaptic vesicle cycle,19_GO:0051179 localization,-4.8,5.4,6.1,30293,143,389,10,2.6,0.8,528|1175|5874|6623|6857|8927|9342|10947|23025|80331,ATP6V1C1|AP2S1|RAB27B|SNCG|SYT1|BSN|SNAP29|AP3M2|UNC13A|DNAJC5,-2.3,MyList
GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-4.8,3,5.2,30293,524,389,20,5.1,1.1,515|522|1353|1740|2821|2977|3251|3939|4700|4706|4714|4725|4830|5162|6391|7167|9551|10476|25996|139596,ATP5PB|ATP5PF|COX11|DLG2|GPI|GUCY1A2|HPRT1|LDHA|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NME1|PDHB|SDHC|TPI1|ATP5MF|ATP5PD|REXO2|UPRT,-2.3,MyList
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-4.7,2.9,5.1,30293,532,389,20,5.1,1.1,515|522|1353|1740|2821|2977|3251|3939|4700|4706|4714|4725|4830|5162|6391|7167|9551|10476|25996|139596,ATP5PB|ATP5PF|COX11|DLG2|GPI|GUCY1A2|HPRT1|LDHA|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NME1|PDHB|SDHC|TPI1|ATP5MF|ATP5PD|REXO2|UPRT,-2.2,MyList
GO Biological Processes,19,GO:0042773,ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-4.5,6.6,6.2,30293,94,389,8,2.1,0.72,1327|4700|4706|4714|4725|6391|7386|388753,COX4I1|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|SDHC|UQCRFS1|COA6,-2.1,MyList
GO Biological Processes,19,GO:0042775,mitochondrial ATP synthesis coupled electron transport,19_GO:0008152 metabolic process,-4.5,6.6,6.2,30293,94,389,8,2.1,0.72,1327|4700|4706|4714|4725|6391|7386|388753,COX4I1|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|SDHC|UQCRFS1|COA6,-2.1,MyList
GO Biological Processes,19,GO:0007268,chemical synaptic transmission,19_GO:0050789 regulation of biological process,-4.5,3.2,5.1,30293,414,389,17,4.4,1,1137|1740|2932|3354|3785|3786|4885|6623|6857|6863|8927|9342|23025|27345|51248|63908|80331,CHRNA4|DLG2|GSK3B|HTR1E|KCNQ2|KCNQ3|NPTX2|SNCG|SYT1|TAC1|BSN|SNAP29|UNC13A|KCNMB4|PDZD11|NAPB|DNAJC5,-2.1,MyList
GO Biological Processes,19,GO:0098916,anterograde trans-synaptic signaling,19_GO:0050789 regulation of biological process,-4.5,3.2,5.1,30293,414,389,17,4.4,1,1137|1740|2932|3354|3785|3786|4885|6623|6857|6863|8927|9342|23025|27345|51248|63908|80331,CHRNA4|DLG2|GSK3B|HTR1E|KCNQ2|KCNQ3|NPTX2|SNCG|SYT1|TAC1|BSN|SNAP29|UNC13A|KCNMB4|PDZD11|NAPB|DNAJC5,-2.1,MyList
GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-4.4,3,5,30293,463,389,18,4.6,1.1,515|522|1353|1740|2821|2977|3251|3939|4700|4706|4714|4725|4830|5162|6391|7167|9551|10476,ATP5PB|ATP5PF|COX11|DLG2|GPI|GUCY1A2|HPRT1|LDHA|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NME1|PDHB|SDHC|TPI1|ATP5MF|ATP5PD,-2.1,MyList
GO Biological Processes,19,GO:0008088,axo-dendritic transport,19_GO:0051179 localization,-4.4,7.6,6.4,30293,72,389,7,1.8,0.67,1740|5874|10947|51566|57576|81565|81832,DLG2|RAB27B|AP3M2|ARMCX3|KIF17|NDEL1|NETO1,-2,MyList
GO Biological Processes,19,GO:0072655,establishment of protein localization to mitochondrion,19_GO:0051179 localization,-4.4,7.5,6.3,30293,73,389,7,1.8,0.67,3320|9512|26519|54332|131118|131474|401505,HSP90AA1|PMPCB|TIMM10|GDAP1|DNAJC19|CHCHD4|TOMM5,-2,MyList
GO Biological Processes,19,GO:0030705,cytoskeleton-dependent intracellular transport,19_GO:0051179 localization,-4.4,4.4,5.5,30293,193,389,11,2.8,0.84,1740|1780|4131|5874|7846|10376|10947|51566|57576|81565|81832,DLG2|DYNC1I1|MAP1B|RAB27B|TUBA1A|TUBA1B|AP3M2|ARMCX3|KIF17|NDEL1|NETO1,-2,MyList
GO Biological Processes,19,GO:0090150,establishment of protein localization to membrane,19_GO:0051179 localization,-4.3,4,5.3,30293,231,389,12,3.1,0.88,819|3320|4905|5824|6734|25782|26519|54557|55737|128866|282679|401505,CAMLG|HSP90AA1|NSF|PEX19|SRPRA|RAB3GAP2|TIMM10|SGTB|VPS35|CHMP4B|AQP11|TOMM5,-2,MyList
GO Biological Processes,19,GO:0099537,trans-synaptic signaling,19_GO:0050789 regulation of biological process,-4.3,3.1,4.9,30293,431,389,17,4.4,1,1137|1740|2932|3354|3785|3786|4885|6623|6857|6863|8927|9342|23025|27345|51248|63908|80331,CHRNA4|DLG2|GSK3B|HTR1E|KCNQ2|KCNQ3|NPTX2|SNCG|SYT1|TAC1|BSN|SNAP29|UNC13A|KCNMB4|PDZD11|NAPB|DNAJC5,-2,MyList
GO Biological Processes,19,GO:0030163,protein catabolic process,19_GO:0008152 metabolic process,-4.3,2.5,4.7,30293,710,389,23,5.9,1.2,2932|3320|4738|5527|5700|5710|5713|5718|6921|6992|7320|9867|10040|10730|23392|57154|57484|79589|80344|83892|128866|143384|171222,GSK3B|HSP90AA1|NEDD8|PPP2R5C|PSMC1|PSMD4|PSMD7|PSMD12|ELOC|PPP1R11|UBE2B|PJA2|TOM1L1|YME1L1|ECPAS|SMURF1|RNF150|RNF128|DCAF11|KCTD10|CHMP4B|CACUL1|UBE2L5,-1.9,MyList
GO Biological Processes,19,GO:0010970,transport along microtubule,19_GO:0051179 localization,-4.2,4.7,5.5,30293,165,389,10,2.6,0.8,1740|1780|4131|5874|7846|10947|51566|57576|81565|81832,DLG2|DYNC1I1|MAP1B|RAB27B|TUBA1A|AP3M2|ARMCX3|KIF17|NDEL1|NETO1,-1.9,MyList
GO Biological Processes,19,GO:0010506,regulation of autophagy,19_GO:0008152 metabolic process,-4.2,3.3,5,30293,355,389,15,3.9,0.98,528|826|2932|5127|5599|6009|6721|10059|11152|25782|55187|55737|55847|79142|128866,ATP6V1C1|CAPNS1|GSK3B|CDK16|MAPK8|RHEB|SREBF2|DNM1L|WDR45|RAB3GAP2|VPS13D|VPS35|CISD1|PHF23|CHMP4B,-1.9,MyList
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-4.1,2.8,4.7,30293,492,389,18,4.6,1.1,515|522|1353|1740|2821|2977|3251|3939|4700|4706|4714|4725|4830|5162|6391|7167|9551|10476,ATP5PB|ATP5PF|COX11|DLG2|GPI|GUCY1A2|HPRT1|LDHA|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NME1|PDHB|SDHC|TPI1|ATP5MF|ATP5PD,-1.8,MyList
GO Biological Processes,19,GO:0099111,microtubule-based transport,19_GO:0051179 localization,-4.1,4.2,5.2,30293,206,389,11,2.8,0.84,1740|1780|4131|5874|7846|10947|25911|51566|57576|81565|81832,DLG2|DYNC1I1|MAP1B|RAB27B|TUBA1A|AP3M2|DPCD|ARMCX3|KIF17|NDEL1|NETO1,-1.8,MyList
GO Biological Processes,19,GO:0051310,metaphase chromosome alignment,19_GO:0051179 localization,-4,6.6,5.8,30293,82,389,7,1.8,0.67,1063|3619|22919|81620|81929|113130|128866,CENPF|INCENP|MAPRE1|CDT1|SEH1L|CDCA5|CHMP4B,-1.7,MyList
GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-4,2.5,4.5,30293,691,389,22,5.7,1.2,1501|2596|2932|3251|3984|4131|5127|5361|7846|8543|9334|10479|10787|11075|22911|29967|50861|51560|63974|81565|91137|127933,CTNND2|GAP43|GSK3B|HPRT1|LIMK1|MAP1B|CDK16|PLXNA1|TUBA1A|LMO4|B4GALT5|SLC9A6|NCKAP1|STMN2|WDR47|LRP12|STMN3|RAB6B|NEUROD6|NDEL1|SLC25A46|UHMK1,-1.7,MyList
GO Biological Processes,19,GO:0007006,mitochondrial membrane organization,19_GO:0009987 cellular process,-4,5.5,5.5,30293,113,389,8,2.1,0.72,1386|2932|3320|26519|84303|91137|401505|440574,ATF2|GSK3B|HSP90AA1|TIMM10|CHCHD6|SLC25A46|TOMM5|MICOS10,-1.7,MyList
GO Biological Processes,19,GO:0032981,mitochondrial respiratory chain complex I assembly,19_GO:0009987 cellular process,-3.9,7.8,6,30293,60,389,6,1.5,0.62,4700|4706|4714|4725|29078|55744,NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NDUFAF4|COA1,-1.6,MyList
GO Biological Processes,19,GO:0010257,NADH dehydrogenase complex assembly,19_GO:0009987 cellular process,-3.9,7.8,6,30293,60,389,6,1.5,0.62,4700|4706|4714|4725|29078|55744,NDUFA6|NDUFAB1|NDUFB8|NDUFS5|NDUFAF4|COA1,-1.6,MyList
GO Biological Processes,19,GO:0098930,axonal transport,19_GO:0051179 localization,-3.9,7.7,5.9,30293,61,389,6,1.5,0.62,1740|5874|10947|51566|81565|81832,DLG2|RAB27B|AP3M2|ARMCX3|NDEL1|NETO1,-1.6,MyList
GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0008152 metabolic process,-3.9,5.3,5.3,30293,117,389,8,2.1,0.72,1327|4700|4706|4714|4725|6391|7386|388753,COX4I1|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|SDHC|UQCRFS1|COA6,-1.6,MyList
GO Biological Processes,19,GO:0019646,aerobic electron transport chain,19_GO:0008152 metabolic process,-3.8,6.1,5.5,30293,89,389,7,1.8,0.67,1327|4700|4706|4714|4725|6391|7386,COX4I1|NDUFA6|NDUFAB1|NDUFB8|NDUFS5|SDHC|UQCRFS1,-1.6,MyList
GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-3.8,2.9,4.5,30293,428,389,16,4.1,1,103|819|1845|1848|2776|2932|3984|5570|6547|7320|7532|9270|55074|79007|79893|150678,ADAR|CAMLG|DUSP3|DUSP6|GNAQ|GSK3B|LIMK1|PKIB|SLC8A3|UBE2B|YWHAG|ITGB1BP1|OXR1|DBNDD1|GGNBP2|COPS9,-1.6,MyList
GO Biological Processes,19,GO:0017004,cytochrome complex assembly,19_GO:0009987 cellular process,-3.8,9.7,6.3,30293,40,389,5,1.3,0.57,7386|55245|55744|91137|388753,UQCRFS1|UQCC1|COA1|SLC25A46|COA6,-1.6,MyList
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-3.8,2.8,4.5,30293,476,389,17,4.4,1,34|445|1032|1386|2730|3171|4131|5599|6009|6721|7532|8428|11152|27347|54332|81929|151556,ACADM|ASS1|CDKN2D|ATF2|GCLM|FOXA3|MAP1B|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|STK39|GDAP1|SEH1L|GPR155,-1.5,MyList
GO Biological Processes,19,GO:0099641,anterograde axonal protein transport,19_GO:0051179 localization,-3.8,26,8.5,30293,9,389,3,0.77,0.44,1740|5874|81832,DLG2|RAB27B|NETO1,-1.5,MyList
GO Biological Processes,19,GO:1905383,protein localization to presynapse,19_GO:0051179 localization,-3.8,26,8.5,30293,9,389,3,0.77,0.44,1740|5874|81832,DLG2|RAB27B|NETO1,-1.5,MyList
GO Biological Processes,19,GO:0099640,axo-dendritic protein transport,19_GO:0051179 localization,-3.8,26,8.5,30293,9,389,3,0.77,0.44,1740|5874|81832,DLG2|RAB27B|NETO1,-1.5,MyList
GO Biological Processes,19,GO:0046903,secretion,19_GO:0051179 localization,-3.7,2.6,4.4,30293,529,389,18,4.6,1.1,3786|4830|4905|5127|5293|5874|6623|6857|7163|9342|23025|29887|51248|55585|80331|90332|115827|139596,KCNQ3|NME1|NSF|CDK16|PIK3CD|RAB27B|SNCG|SYT1|TPD52|SNAP29|UNC13A|SNX10|PDZD11|UBE2Q1|DNAJC5|EXOC3L2|RAB3C|UPRT,-1.5,MyList
GO Biological Processes,19,GO:0031669,cellular response to nutrient levels,19_GO:0050896 response to stimulus,-3.7,3.7,4.7,30293,230,389,11,2.8,0.84,1386|3171|5599|6009|6721|7532|8428|11152|54332|81929|151556,ATF2|FOXA3|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|GDAP1|SEH1L|GPR155,-1.5,MyList
GO Biological Processes,19,GO:0016241,regulation of macroautophagy,19_GO:0008152 metabolic process,-3.6,4.4,4.9,30293,159,389,9,2.3,0.76,528|826|5599|6009|11152|25782|55187|55737|79142,ATP6V1C1|CAPNS1|MAPK8|RHEB|WDR45|RAB3GAP2|VPS13D|VPS35|PHF23,-1.4,MyList
GO Biological Processes,19,GO:0006887,exocytosis,19_GO:0051179 localization,-3.6,3.6,4.6,30293,236,389,11,2.8,0.84,3786|4905|5127|5293|5874|6857|9342|23025|80331|90332|115827,KCNQ3|NSF|CDK16|PIK3CD|RAB27B|SYT1|SNAP29|UNC13A|DNAJC5|EXOC3L2|RAB3C,-1.4,MyList
GO Biological Processes,19,GO:0009991,response to extracellular stimulus,19_GO:0050896 response to stimulus,-3.5,2.6,4.2,30293,505,389,17,4.4,1,34|445|1032|1386|2730|3171|4131|5599|6009|6721|7532|8428|11152|27347|54332|81929|151556,ACADM|ASS1|CDKN2D|ATF2|GCLM|FOXA3|MAP1B|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|STK39|GDAP1|SEH1L|GPR155,-1.3,MyList
GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-3.4,4.1,4.6,30293,172,389,9,2.3,0.76,1386|3171|5599|6721|7532|8428|11152|81929|151556,ATF2|FOXA3|MAPK8|SREBF2|YWHAG|STK24|WDR45|SEH1L|GPR155,-1.2,MyList
GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-3.3,3.7,4.5,30293,212,389,10,2.6,0.8,34|1386|3171|5599|6721|7532|8428|11152|81929|151556,ACADM|ATF2|FOXA3|MAPK8|SREBF2|YWHAG|STK24|WDR45|SEH1L|GPR155,-1.2,MyList
GO Biological Processes,19,GO:1902075,cellular response to salt,19_GO:0050896 response to stimulus,-3.3,3.7,4.5,30293,212,389,10,2.6,0.8,1137|1740|2730|2776|3786|6857|7846|10518|27347|79085,CHRNA4|DLG2|GCLM|GNAQ|KCNQ3|SYT1|TUBA1A|CIB2|STK39|SLC25A23,-1.2,MyList
GO Biological Processes,19,GO:1902905,positive regulation of supramolecular fiber organization,19_GO:0048518 positive regulation of biological process,-3.3,4,4.5,30293,175,389,9,2.3,0.76,88|3984|4131|9270|10787|11075|22919|80115|171024,ACTN2|LIMK1|MAP1B|ITGB1BP1|NCKAP1|STMN2|MAPRE1|BAIAP2L2|SYNPO2,-1.1,MyList
GO Biological Processes,19,GO:0140352,export from cell,19_GO:0051179 localization,-3.3,2.6,4.1,30293,474,389,16,4.1,1,3786|4905|5002|5127|5293|5874|6623|6857|9342|10059|23025|51248|55585|80331|90332|115827,KCNQ3|NSF|SLC22A18|CDK16|PIK3CD|RAB27B|SNCG|SYT1|SNAP29|DNM1L|UNC13A|PDZD11|UBE2Q1|DNAJC5|EXOC3L2|RAB3C,-1.1,MyList
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-3.3,2.5,4,30293,522,389,17,4.4,1,433|1175|3786|3984|4830|5874|6623|6836|6857|10059|10947|29887|29967|30011|51454|56990|94134,ASGR2|AP2S1|KCNQ3|LIMK1|NME1|RAB27B|SNCG|SURF4|SYT1|DNM1L|AP3M2|SNX10|LRP12|SH3KBP1|GULP1|CDC42SE2|ARHGAP12,-1.1,MyList
GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,19_GO:0065007 biological regulation,-3.3,3.6,4.4,30293,215,389,10,2.6,0.8,103|1845|2776|2932|3984|5570|6547|7532|9270|79007,ADAR|DUSP3|GNAQ|GSK3B|LIMK1|PKIB|SLC8A3|YWHAG|ITGB1BP1|DBNDD1,-1.1,MyList
GO Biological Processes,19,GO:0001764,neuron migration,19_GO:0032502 developmental process,-3.3,4.4,4.6,30293,142,389,8,2.1,0.72,3320|4131|5361|7846|29967|55140|57630|81565,HSP90AA1|MAP1B|PLXNA1|TUBA1A|LRP12|ELP3|SH3RF1|NDEL1,-1.1,MyList
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-3.2,2.9,4.1,30293,344,389,13,3.3,0.91,3619|5824|7320|10059|22919|54332|81565|81620|81929|91137|113130|128866|378708,INCENP|PEX19|UBE2B|DNM1L|MAPRE1|GDAP1|NDEL1|CDT1|SEH1L|SLC25A46|CDCA5|CHMP4B|CENPS,-1.1,MyList
GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-3.2,2.8,4.1,30293,390,389,14,3.6,0.94,88|830|2764|3984|4131|5203|9270|10471|10787|11075|22911|22919|80115|171024,ACTN2|CAPZA2|GMFB|LIMK1|MAP1B|PFDN4|ITGB1BP1|PFDN6|NCKAP1|STMN2|WDR47|MAPRE1|BAIAP2L2|SYNPO2,-1.1,MyList
GO Biological Processes,19,GO:0031668,cellular response to extracellular stimulus,19_GO:0050896 response to stimulus,-3.2,3.3,4.2,30293,260,389,11,2.8,0.84,1386|3171|5599|6009|6721|7532|8428|11152|54332|81929|151556,ATF2|FOXA3|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|GDAP1|SEH1L|GPR155,-1.1,MyList
GO Biological Processes,19,GO:1902600,proton transmembrane transport,19_GO:0051179 localization,-3.2,4.3,4.5,30293,145,389,8,2.1,0.72,515|522|528|1327|7386|9551|10476|10479,ATP5PB|ATP5PF|ATP6V1C1|COX4I1|UQCRFS1|ATP5MF|ATP5PD|SLC9A6,-1.1,MyList
GO Biological Processes,19,GO:0140056,organelle localization by membrane tethering,19_GO:0051179 localization,-3.2,5.8,4.9,30293,81,389,6,1.5,0.62,5664|6857|9217|9342|23025|115827,PSEN2|SYT1|VAPB|SNAP29|UNC13A|RAB3C,-1,MyList
GO Biological Processes,19,GO:0007080,mitotic metaphase chromosome alignment,19_GO:0051179 localization,-3.2,7.2,5.2,30293,54,389,5,1.3,0.57,22919|81620|81929|113130|128866,MAPRE1|CDT1|SEH1L|CDCA5|CHMP4B,-1,MyList
GO Biological Processes,19,GO:0048488,synaptic vesicle endocytosis,19_GO:0051179 localization,-3.2,7.2,5.2,30293,54,389,5,1.3,0.57,1175|5874|6623|6857|10947,AP2S1|RAB27B|SNCG|SYT1|AP3M2,-1,MyList
GO Biological Processes,19,GO:0051495,positive regulation of cytoskeleton organization,19_GO:0048518 positive regulation of biological process,-3.2,3.8,4.4,30293,184,389,9,2.3,0.76,88|3984|4131|9270|10787|11075|22919|80115|171024,ACTN2|LIMK1|MAP1B|ITGB1BP1|NCKAP1|STMN2|MAPRE1|BAIAP2L2|SYNPO2,-1,MyList
GO Biological Processes,19,GO:0072384,organelle transport along microtubule,19_GO:0051179 localization,-3.2,5.7,4.9,30293,82,389,6,1.5,0.62,1780|4131|7846|10947|51566|81565,DYNC1I1|MAP1B|TUBA1A|AP3M2|ARMCX3|NDEL1,-1,MyList
GO Biological Processes,19,GO:0099118,microtubule-based protein transport,19_GO:0051179 localization,-3.2,17,6.7,30293,14,389,3,0.77,0.44,1740|5874|81832,DLG2|RAB27B|NETO1,-1,MyList
GO Biological Processes,19,GO:0097284,hepatocyte apoptotic process,19_GO:0009987 cellular process,-3.2,17,6.7,30293,14,389,3,0.77,0.44,103|1386|6789,ADAR|ATF2|STK4,-1,MyList
GO Biological Processes,19,GO:0098840,protein transport along microtubule,19_GO:0051179 localization,-3.2,17,6.7,30293,14,389,3,0.77,0.44,1740|5874|81832,DLG2|RAB27B|NETO1,-1,MyList
GO Biological Processes,19,GO:0140238,presynaptic endocytosis,19_GO:0051179 localization,-3.2,7.1,5.1,30293,55,389,5,1.3,0.57,1175|5874|6623|6857|10947,AP2S1|RAB27B|SNCG|SYT1|AP3M2,-1,MyList
GO Biological Processes,19,GO:0042407,cristae formation,19_GO:0009987 cellular process,-3.1,16,6.4,30293,15,389,3,0.77,0.44,84303|91137|440574,CHCHD6|SLC25A46|MICOS10,-0.95,MyList
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-3,2.8,3.9,30293,363,389,13,3.3,0.91,1137|1386|2730|2878|2936|4700|5599|7001|8428|55074|83636|131474|154807,CHRNA4|ATF2|GCLM|GPX3|GSR|NDUFA6|MAPK8|PRDX2|STK24|OXR1|C19orf12|CHCHD4|VKORC1L1,-0.92,MyList
GO Biological Processes,19,GO:0032940,secretion by cell,19_GO:0051179 localization,-3,2.6,3.8,30293,412,389,14,3.6,0.94,3786|4905|5127|5293|5874|6623|6857|9342|23025|51248|55585|80331|90332|115827,KCNQ3|NSF|CDK16|PIK3CD|RAB27B|SNCG|SYT1|SNAP29|UNC13A|PDZD11|UBE2Q1|DNAJC5|EXOC3L2|RAB3C,-0.89,MyList
GO Biological Processes,19,GO:0006851,mitochondrial calcium ion transmembrane transport,19_GO:0051179 localization,-3,15,6.2,30293,16,389,3,0.77,0.44,6547|9512|79085,SLC8A3|PMPCB|SLC25A23,-0.88,MyList
GO Biological Processes,19,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,19_GO:0051179 localization,-3,15,6.2,30293,16,389,3,0.77,0.44,22919|81620|81929,MAPRE1|CDT1|SEH1L,-0.88,MyList
GO Biological Processes,19,GO:0031109,microtubule polymerization or depolymerization,19_GO:0009987 cellular process,-3,6.5,4.9,30293,60,389,5,1.3,0.57,7846|11075|22919|50861|81565,TUBA1A|STMN2|MAPRE1|STMN3|NDEL1,-0.88,MyList
GO Biological Processes,19,GO:0035418,protein localization to synapse,19_GO:0051179 localization,-3,6.5,4.9,30293,60,389,5,1.3,0.57,1740|5874|8927|55737|81832,DLG2|RAB27B|BSN|VPS35|NETO1,-0.88,MyList
GO Biological Processes,19,GO:0031647,regulation of protein stability,19_GO:0065007 biological regulation,-3,2.9,3.9,30293,325,389,12,3.1,0.88,819|2776|3320|4591|5245|5824|6789|7320|9334|10471|55737|79589,CAMLG|GNAQ|HSP90AA1|TRIM37|PHB1|PEX19|STK4|UBE2B|B4GALT5|PFDN6|VPS35|RNF128,-0.86,MyList
GO Biological Processes,19,GO:0071496,cellular response to external stimulus,19_GO:0050896 response to stimulus,-2.9,2.9,3.9,30293,326,389,12,3.1,0.88,1386|3171|5599|6009|6721|7532|8428|11152|54332|81929|151556|441027,ATF2|FOXA3|MAPK8|RHEB|SREBF2|YWHAG|STK24|WDR45|GDAP1|SEH1L|GPR155|TMEM150C,-0.85,MyList
GO Biological Processes,19,GO:0022406,membrane docking,19_GO:0009987 cellular process,-2.9,5.1,4.5,30293,91,389,6,1.5,0.62,5664|6857|9217|9342|23025|115827,PSEN2|SYT1|VAPB|SNAP29|UNC13A|RAB3C,-0.85,MyList
GO Biological Processes,19,GO:0036465,synaptic vesicle recycling,19_GO:0051179 localization,-2.9,6.3,4.7,30293,62,389,5,1.3,0.57,1175|5874|6623|6857|10947,AP2S1|RAB27B|SNCG|SYT1|AP3M2,-0.83,MyList
GO Biological Processes,19,GO:0000266,mitochondrial fission,19_GO:0009987 cellular process,-2.9,14,6,30293,17,389,3,0.77,0.44,10059|54332|91137,DNM1L|GDAP1|SLC25A46,-0.82,MyList
GO Biological Processes,19,GO:1902904,negative regulation of supramolecular fiber organization,19_GO:0048519 negative regulation of biological process,-2.9,3.8,4.1,30293,163,389,8,2.1,0.72,830|2764|4131|5203|10471|11075|22911|22919,CAPZA2|GMFB|MAP1B|PFDN4|PFDN6|STMN2|WDR47|MAPRE1,-0.82,MyList
GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.9,2.4,3.6,30293,522,389,16,4.1,1,88|830|2764|2932|3984|4131|4591|9270|10787|11075|22911|22919|50861|80115|128866|171024,ACTN2|CAPZA2|GMFB|GSK3B|LIMK1|MAP1B|TRIM37|ITGB1BP1|NCKAP1|STMN2|WDR47|MAPRE1|STMN3|BAIAP2L2|CHMP4B|SYNPO2,-0.81,MyList
GO Biological Processes,19,GO:1990778,protein localization to cell periphery,19_GO:0051179 localization,-2.9,3.2,3.9,30293,246,389,10,2.6,0.8,88|4905|9270|9312|51248|55737|57154|81832|115827|145567,ACTN2|NSF|ITGB1BP1|KCNB2|PDZD11|VPS35|SMURF1|NETO1|RAB3C|TTC7B,-0.79,MyList
GO Biological Processes,19,GO:0048524,positive regulation of viral process,19_GO:0016032 viral process,-2.9,6.1,4.6,30293,64,389,5,1.3,0.57,103|3838|3956|9217|29883,ADAR|KPNA2|LGALS1|VAPB|CNOT7,-0.79,MyList
GO Biological Processes,19,GO:0031111,negative regulation of microtubule polymerization or depolymerization,19_GO:0048519 negative regulation of biological process,-2.8,8,5,30293,39,389,4,1,0.51,4131|11075|22911|22919,MAP1B|STMN2|WDR47|MAPRE1,-0.75,MyList
